time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2022-12-05 23:00:00 UTC+0000,0.32,0.64,0.64,1.33
2022-12-06 03:00:00 UTC+0000,0.33,0.66,0.66,1.44
2022-12-06 07:00:00 UTC+0000,0.84,0.43,0.43,0.35
2022-12-06 11:00:00 UTC+0000,0.29,0.05,0.05,0.22
2022-12-06 15:00:00 UTC+0000,0.1,0.15,0.15,0.31
2022-12-06 19:00:00 UTC+0000,0.41,0.55,0.55,0.64
2022-12-06 23:00:00 UTC+0000,0.31,0.32,0.32,0.97
2022-12-07 03:00:00 UTC+0000,0.32,0.33,0.33,0.96
2022-12-07 07:00:00 UTC+0000,0.6,0.84,0.84,2.0
2022-12-07 11:00:00 UTC+0000,0.39,0.29,0.29,0.15
2022-12-07 15:00:00 UTC+0000,0.08,0.1,0.1,0.2
2022-12-07 19:00:00 UTC+0000,0.29,0.41,0.41,0.45
2022-12-07 23:00:00 UTC+0000,0.17,0.31,0.31,0.7
2022-12-08 03:00:00 UTC+0000,0.16,0.32,0.32,0.73
2022-12-08 07:00:00 UTC+0000,0.36,0.6,0.6,1.0
2022-12-08 11:00:00 UTC+0000,0.2,0.39,0.39,0.11
2022-12-08 15:00:00 UTC+0000,0.08,0.08,0.08,0.14
2022-12-08 19:00:00 UTC+0000,0.19,0.29,0.29,0.37
2022-12-08 23:00:00 UTC+0000,0.1,0.17,0.17,0.53
2022-12-09 03:00:00 UTC+0000,0.1,0.16,0.16,0.55
2022-12-09 07:00:00 UTC+0000,0.23,0.36,0.36,0.68
2022-12-09 11:00:00 UTC+0000,0.1,0.2,0.2,0.08
2022-12-09 15:00:00 UTC+0000,0.08,0.08,0.08,0.18
2022-12-09 19:00:00 UTC+0000,0.12,0.19,0.19,0.31
2022-12-09 23:00:00 UTC+0000,0.06,0.42,0.1,0.42
2022-12-10 03:00:00 UTC+0000,0.06,0.41,0.1,0.41
2022-12-10 07:00:00 UTC+0000,0.2,0.84,0.23,0.84
2022-12-10 11:00:00 UTC+0000,0.08,0.12,0.1,0.12
2022-12-10 15:00:00 UTC+0000,0.06,0.29,0.08,0.29
2022-12-10 19:00:00 UTC+0000,0.09,0.35,0.12,0.35
2022-12-10 23:00:00 UTC+0000,0.1,0.41,0.06,0.41
2022-12-11 03:00:00 UTC+0000,0.07,0.35,0.06,0.35
2022-12-11 07:00:00 UTC+0000,0.4,2.0,0.2,2.0
2022-12-11 11:00:00 UTC+0000,0.07,0.19,0.08,0.19
2022-12-11 15:00:00 UTC+0000,0.07,0.31,0.06,0.31
2022-12-11 19:00:00 UTC+0000,0.63,1.5,0.09,1.5
2022-12-11 23:00:00 UTC+0000,0.2,0.1,0.1,0.64
2022-12-12 03:00:00 UTC+0000,0.14,0.1,0.07,0.66
2022-12-12 07:00:00 UTC+0000,0.18,0.23,0.4,0.43
2022-12-12 11:00:00 UTC+0000,0.05,0.1,0.07,0.05
2022-12-12 15:00:00 UTC+0000,0.19,0.08,0.07,0.15
2022-12-12 19:00:00 UTC+0000,0.49,0.12,0.63,0.55
2022-12-12 23:00:00 UTC+0000,0.14,0.2,0.2,0.32
2022-12-13 03:00:00 UTC+0000,0.08,0.14,0.14,0.33
2022-12-13 07:00:00 UTC+0000,0.17,0.18,0.18,0.84
2022-12-13 11:00:00 UTC+0000,0.05,0.05,0.05,0.29
2022-12-13 15:00:00 UTC+0000,0.11,0.19,0.19,0.1
2022-12-13 19:00:00 UTC+0000,0.4,0.49,0.49,0.41
2022-12-13 23:00:00 UTC+0000,0.14,0.14,0.14,0.31
2022-12-14 03:00:00 UTC+0000,0.1,0.08,0.08,0.32
2022-12-14 07:00:00 UTC+0000,0.12,0.17,0.17,0.6
2022-12-14 11:00:00 UTC+0000,0.05,0.05,0.05,0.39
2022-12-14 15:00:00 UTC+0000,0.12,0.11,0.11,0.08
2022-12-14 19:00:00 UTC+0000,0.44,0.4,0.4,0.29
2022-12-14 23:00:00 UTC+0000,0.16,0.14,0.14,0.17
2022-12-15 03:00:00 UTC+0000,0.11,0.1,0.1,0.16
2022-12-15 07:00:00 UTC+0000,0.15,0.12,0.12,0.36
2022-12-15 11:00:00 UTC+0000,0.07,0.05,0.05,0.2
2022-12-15 15:00:00 UTC+0000,0.11,0.12,0.12,0.08
2022-12-15 19:00:00 UTC+0000,0.37,0.44,0.44,0.19
2022-12-15 23:00:00 UTC+0000,0.16,0.16,0.16,0.1
2022-12-16 03:00:00 UTC+0000,0.11,0.11,0.11,0.1
2022-12-16 07:00:00 UTC+0000,0.13,0.15,0.15,0.23
2022-12-16 11:00:00 UTC+0000,0.06,0.07,0.07,0.1
2022-12-16 15:00:00 UTC+0000,0.11,0.11,0.11,0.08
2022-12-16 19:00:00 UTC+0000,0.36,0.37,0.37,0.12
2022-12-16 23:00:00 UTC+0000,0.15,0.06,0.16,0.06
2022-12-17 03:00:00 UTC+0000,0.13,0.06,0.11,0.06
2022-12-17 07:00:00 UTC+0000,0.19,0.2,0.13,0.2
2022-12-17 11:00:00 UTC+0000,0.13,0.08,0.06,0.08
2022-12-17 15:00:00 UTC+0000,0.23,0.06,0.11,0.06
2022-12-17 19:00:00 UTC+0000,0.95,0.09,0.36,0.09
2022-12-17 23:00:00 UTC+0000,0.31,0.1,0.15,0.1
2022-12-18 03:00:00 UTC+0000,0.29,0.07,0.13,0.07
2022-12-18 07:00:00 UTC+0000,0.64,0.4,0.19,0.4
2022-12-18 11:00:00 UTC+0000,0.36,0.07,0.13,0.07
2022-12-18 15:00:00 UTC+0000,0.41,0.07,0.23,0.07
2022-12-18 19:00:00 UTC+0000,2.36,0.63,0.95,0.63
2022-12-18 23:00:00 UTC+0000,12.8,0.16,0.31,0.2
2022-12-19 03:00:00 UTC+0000,8.78,0.11,0.29,0.14
2022-12-19 07:00:00 UTC+0000,1.6,0.13,0.64,0.18
2022-12-19 11:00:00 UTC+0000,0.69,0.06,0.36,0.05
2022-12-19 15:00:00 UTC+0000,0.99,0.11,0.41,0.19
2022-12-19 19:00:00 UTC+0000,9.0,0.36,2.36,0.49
2022-12-19 23:00:00 UTC+0000,9.0,12.8,12.8,0.14
2022-12-20 03:00:00 UTC+0000,31.75,8.78,8.78,0.08
2022-12-20 07:00:00 UTC+0000,1.0,1.6,1.6,0.17
2022-12-20 11:00:00 UTC+0000,0.47,0.69,0.69,0.05
2022-12-20 15:00:00 UTC+0000,0.6,0.99,0.99,0.11
2022-12-20 19:00:00 UTC+0000,5.0,9.0,9.0,0.4
2022-12-20 23:00:00 UTC+0000,4.0,9.0,9.0,0.14
2022-12-21 03:00:00 UTC+0000,9.1,31.75,31.75,0.1
2022-12-21 07:00:00 UTC+0000,0.8,1.0,1.0,0.12
2022-12-21 11:00:00 UTC+0000,0.64,0.47,0.47,0.05
2022-12-21 15:00:00 UTC+0000,0.5,0.6,0.6,0.12
2022-12-21 19:00:00 UTC+0000,2.92,5.0,5.0,0.44
2022-12-21 23:00:00 UTC+0000,2.9,4.0,4.0,0.16
2022-12-22 03:00:00 UTC+0000,4.9,9.1,9.1,0.11
2022-12-22 07:00:00 UTC+0000,0.58,0.8,0.8,0.15
2022-12-22 11:00:00 UTC+0000,0.46,0.64,0.64,0.07
2022-12-22 15:00:00 UTC+0000,0.39,0.5,0.5,0.11
2022-12-22 19:00:00 UTC+0000,1.99,2.92,2.92,0.37
2022-12-22 23:00:00 UTC+0000,1.77,2.9,2.9,0.16
2022-12-23 03:00:00 UTC+0000,3.18,4.9,4.9,0.11
2022-12-23 07:00:00 UTC+0000,0.42,0.58,0.58,0.13
2022-12-23 11:00:00 UTC+0000,0.29,0.46,0.46,0.06
2022-12-23 15:00:00 UTC+0000,0.32,0.39,0.39,0.11
2022-12-23 19:00:00 UTC+0000,1.7,1.99,1.99,0.36
2022-12-23 23:00:00 UTC+0000,7.12,0.15,1.77,0.15
2022-12-24 03:00:00 UTC+0000,7.75,0.13,3.18,0.13
2022-12-24 07:00:00 UTC+0000,1.69,0.19,0.42,0.19
2022-12-24 11:00:00 UTC+0000,1.0,0.13,0.29,0.13
2022-12-24 15:00:00 UTC+0000,0.63,0.23,0.32,0.23
2022-12-24 19:00:00 UTC+0000,2.66,0.95,1.7,0.95
2022-12-24 23:00:00 UTC+0000,4.04,0.31,7.12,0.31
2022-12-25 03:00:00 UTC+0000,4.4,0.29,7.75,0.29
2022-12-25 07:00:00 UTC+0000,2.0,0.64,1.69,0.64
2022-12-25 11:00:00 UTC+0000,1.17,0.36,1.0,0.36
2022-12-25 15:00:00 UTC+0000,0.54,0.41,0.63,0.41
2022-12-25 19:00:00 UTC+0000,2.6,2.36,2.66,2.36
2022-12-25 23:00:00 UTC+0000,5.65,1.77,4.04,12.8
2022-12-26 03:00:00 UTC+0000,5.3,3.18,4.4,8.78
2022-12-26 07:00:00 UTC+0000,10.0,0.42,2.0,1.6
2022-12-26 11:00:00 UTC+0000,6.0,0.29,1.17,0.69
2022-12-26 15:00:00 UTC+0000,1.5,0.32,0.54,0.99
2022-12-26 19:00:00 UTC+0000,4.74,1.7,2.6,9.0
2022-12-26 23:00:00 UTC+0000,6.95,5.65,5.65,9.0
2022-12-27 03:00:00 UTC+0000,6.75,5.3,5.3,31.75
2022-12-27 07:00:00 UTC+0000,3.6,10.0,10.0,1.0
2022-12-27 11:00:00 UTC+0000,1.38,6.0,6.0,0.47
2022-12-27 15:00:00 UTC+0000,0.62,1.5,1.5,0.6
2022-12-27 19:00:00 UTC+0000,2.3,4.74,4.74,5.0
2022-12-27 23:00:00 UTC+0000,6.95,6.95,6.95,4.0
2022-12-28 03:00:00 UTC+0000,20.0,6.75,6.75,9.1
2022-12-28 07:00:00 UTC+0000,3.6,3.6,3.6,0.8
2022-12-28 11:00:00 UTC+0000,1.11,1.38,1.38,0.64
2022-12-28 15:00:00 UTC+0000,0.67,0.62,0.62,0.5
2022-12-28 19:00:00 UTC+0000,3.5,2.3,2.3,2.92
2022-12-28 23:00:00 UTC+0000,9.08,6.95,6.95,2.9
2022-12-29 03:00:00 UTC+0000,11.0,20.0,20.0,4.9
2022-12-29 07:00:00 UTC+0000,4.25,3.6,3.6,0.58
2022-12-29 11:00:00 UTC+0000,1.75,1.11,1.11,0.46
2022-12-29 15:00:00 UTC+0000,0.73,0.67,0.67,0.39
2022-12-29 19:00:00 UTC+0000,3.97,3.5,3.5,1.99
2022-12-29 23:00:00 UTC+0000,6.19,9.08,9.08,1.77
2022-12-30 03:00:00 UTC+0000,9.9,11.0,11.0,3.18
2022-12-30 07:00:00 UTC+0000,17.93,4.25,4.25,0.42
2022-12-30 11:00:00 UTC+0000,5.0,1.75,1.75,0.29
2022-12-30 15:00:00 UTC+0000,20.0,0.73,0.73,0.32
2022-12-30 19:00:00 UTC+0000,10.0,3.97,3.97,1.7
2022-12-30 23:00:00 UTC+0000,9.0,7.12,6.19,7.12
2022-12-31 03:00:00 UTC+0000,9.0,7.75,9.9,7.75
2022-12-31 07:00:00 UTC+0000,15.0,1.69,17.93,1.69
2022-12-31 11:00:00 UTC+0000,15.0,1.0,5.0,1.0
2022-12-31 15:00:00 UTC+0000,16.81,0.63,20.0,0.63
2022-12-31 19:00:00 UTC+0000,10.0,2.66,10.0,2.66
2022-12-31 23:00:00 UTC+0000,11.9,4.04,9.0,4.04
2023-01-01 03:00:00 UTC+0000,7.8,4.4,9.0,4.4
2023-01-01 07:00:00 UTC+0000,20.0,2.0,15.0,2.0
2023-01-01 11:00:00 UTC+0000,16.43,1.17,15.0,1.17
2023-01-01 15:00:00 UTC+0000,14.55,0.54,16.81,0.54
2023-01-01 19:00:00 UTC+0000,14.96,2.6,10.0,2.6
2023-01-01 23:00:00 UTC+0000,25.0,6.19,11.9,5.65
2023-01-02 03:00:00 UTC+0000,42.97,9.9,7.8,5.3
2023-01-02 07:00:00 UTC+0000,10.76,17.93,20.0,10.0
2023-01-02 11:00:00 UTC+0000,9.5,5.0,16.43,6.0
2023-01-02 15:00:00 UTC+0000,7.0,20.0,14.55,1.5
2023-01-02 19:00:00 UTC+0000,12.15,10.0,14.96,4.74
2023-01-02 23:00:00 UTC+0000,12.4,25.0,25.0,6.95
2023-01-03 03:00:00 UTC+0000,12.19,42.97,42.97,6.75
2023-01-03 07:00:00 UTC+0000,4.32,10.76,10.76,3.6
2023-01-03 11:00:00 UTC+0000,3.05,9.5,9.5,1.38
2023-01-03 15:00:00 UTC+0000,2.26,7.0,7.0,0.62
2023-01-03 19:00:00 UTC+0000,5.93,12.15,12.15,2.3
2023-01-03 23:00:00 UTC+0000,16.47,12.4,12.4,6.95
2023-01-04 03:00:00 UTC+0000,29.0,12.19,12.19,20.0
2023-01-04 07:00:00 UTC+0000,4.29,4.32,4.32,3.6
2023-01-04 11:00:00 UTC+0000,3.56,3.05,3.05,1.11
2023-01-04 15:00:00 UTC+0000,2.48,2.26,2.26,0.67
2023-01-04 19:00:00 UTC+0000,7.08,5.93,5.93,3.5
2023-01-04 23:00:00 UTC+0000,44.0,16.47,16.47,9.08
2023-01-05 03:00:00 UTC+0000,64.75,29.0,29.0,11.0
2023-01-05 07:00:00 UTC+0000,3.2,4.29,4.29,4.25
2023-01-05 11:00:00 UTC+0000,2.17,3.56,3.56,1.75
2023-01-05 15:00:00 UTC+0000,1.5,2.48,2.48,0.73
2023-01-05 19:00:00 UTC+0000,3.99,7.08,7.08,3.97
2023-01-05 23:00:00 UTC+0000,12.47,44.0,44.0,6.19
2023-01-06 03:00:00 UTC+0000,21.76,64.75,64.75,9.9
2023-01-06 07:00:00 UTC+0000,1.96,3.2,3.2,17.93
2023-01-06 11:00:00 UTC+0000,1.63,2.17,2.17,5.0
2023-01-06 15:00:00 UTC+0000,0.98,1.5,1.5,20.0
2023-01-06 19:00:00 UTC+0000,2.87,3.99,3.99,10.0
2023-01-06 23:00:00 UTC+0000,9.0,9.0,12.47,9.0
2023-01-07 03:00:00 UTC+0000,10.0,9.0,21.76,9.0
2023-01-07 07:00:00 UTC+0000,1.3,15.0,1.96,15.0
2023-01-07 11:00:00 UTC+0000,1.0,15.0,1.63,15.0
2023-01-07 15:00:00 UTC+0000,0.96,16.81,0.98,16.81
2023-01-07 19:00:00 UTC+0000,3.42,10.0,2.87,10.0
2023-01-07 23:00:00 UTC+0000,15.0,11.9,9.0,11.9
2023-01-08 03:00:00 UTC+0000,15.5,7.8,10.0,7.8
2023-01-08 07:00:00 UTC+0000,14.87,20.0,1.3,20.0
2023-01-08 11:00:00 UTC+0000,3.8,16.43,1.0,16.43
2023-01-08 15:00:00 UTC+0000,2.5,14.55,0.96,14.55
2023-01-08 19:00:00 UTC+0000,2.4,14.96,3.42,14.96
2023-01-08 23:00:00 UTC+0000,33.98,12.47,15.0,25.0
2023-01-09 03:00:00 UTC+0000,25.78,21.76,15.5,42.97
2023-01-09 07:00:00 UTC+0000,2.53,1.96,14.87,10.76
2023-01-09 11:00:00 UTC+0000,1.75,1.63,3.8,9.5
2023-01-09 15:00:00 UTC+0000,1.25,0.98,2.5,7.0
2023-01-09 19:00:00 UTC+0000,1.66,2.87,2.4,12.15
2023-01-09 23:00:00 UTC+0000,17.85,33.98,33.98,12.4
2023-01-10 03:00:00 UTC+0000,14.29,25.78,25.78,12.19
2023-01-10 07:00:00 UTC+0000,1.6,2.53,2.53,4.32
2023-01-10 11:00:00 UTC+0000,1.17,1.75,1.75,3.05
2023-01-10 15:00:00 UTC+0000,0.94,1.25,1.25,2.26
2023-01-10 19:00:00 UTC+0000,10.0,1.66,1.66,5.93
2023-01-10 23:00:00 UTC+0000,34.0,17.85,17.85,16.47
2023-01-11 03:00:00 UTC+0000,40.71,14.29,14.29,29.0
2023-01-11 07:00:00 UTC+0000,1.1,1.6,1.6,4.29
2023-01-11 11:00:00 UTC+0000,0.8,1.17,1.17,3.56
2023-01-11 15:00:00 UTC+0000,0.56,0.94,0.94,2.48
2023-01-11 19:00:00 UTC+0000,8.0,10.0,10.0,7.08
2023-01-11 23:00:00 UTC+0000,39.83,34.0,34.0,44.0
2023-01-12 03:00:00 UTC+0000,35.68,40.71,40.71,64.75
2023-01-12 07:00:00 UTC+0000,0.9,1.1,1.1,3.2
2023-01-12 11:00:00 UTC+0000,15.51,0.8,0.8,2.17
2023-01-12 15:00:00 UTC+0000,0.43,0.56,0.56,1.5
2023-01-12 19:00:00 UTC+0000,7.38,8.0,8.0,3.99
2023-01-12 23:00:00 UTC+0000,72.7,39.83,39.83,12.47
2023-01-13 03:00:00 UTC+0000,40.0,35.68,35.68,21.76
2023-01-13 07:00:00 UTC+0000,2.64,0.9,0.9,1.96
2023-01-13 11:00:00 UTC+0000,10.0,15.51,15.51,1.63
2023-01-13 15:00:00 UTC+0000,1.0,0.43,0.43,0.98
2023-01-13 19:00:00 UTC+0000,7.0,7.38,7.38,2.87
2023-01-13 23:00:00 UTC+0000,34.0,9.0,72.7,9.0
2023-01-14 03:00:00 UTC+0000,26.81,10.0,40.0,10.0
2023-01-14 07:00:00 UTC+0000,3.99,1.3,2.64,1.3
2023-01-14 11:00:00 UTC+0000,20.3,1.0,10.0,1.0
2023-01-14 15:00:00 UTC+0000,25.32,0.96,1.0,0.96
2023-01-14 19:00:00 UTC+0000,16.5,3.42,7.0,3.42
2023-01-14 23:00:00 UTC+0000,35.92,15.0,34.0,15.0
2023-01-15 03:00:00 UTC+0000,31.5,15.5,26.81,15.5
2023-01-15 07:00:00 UTC+0000,16.74,14.87,3.99,14.87
2023-01-15 11:00:00 UTC+0000,33.81,3.8,20.3,3.8
2023-01-15 15:00:00 UTC+0000,23.1,2.5,25.32,2.5
2023-01-15 19:00:00 UTC+0000,11.26,2.4,16.5,2.4
2023-01-15 23:00:00 UTC+0000,22.74,72.7,35.92,33.98
2023-01-16 03:00:00 UTC+0000,17.34,40.0,31.5,25.78
2023-01-16 07:00:00 UTC+0000,2.23,2.64,16.74,2.53
2023-01-16 11:00:00 UTC+0000,9.6,10.0,33.81,1.75
2023-01-16 15:00:00 UTC+0000,5.88,1.0,23.1,1.25
2023-01-16 19:00:00 UTC+0000,5.1,7.0,11.26,1.66
2023-01-16 23:00:00 UTC+0000,17.17,22.74,22.74,17.85
2023-01-17 03:00:00 UTC+0000,11.45,17.34,17.34,14.29
2023-01-17 07:00:00 UTC+0000,1.2,2.23,2.23,1.6
2023-01-17 11:00:00 UTC+0000,4.48,9.6,9.6,1.17
2023-01-17 15:00:00 UTC+0000,2.65,5.88,5.88,0.94
2023-01-17 19:00:00 UTC+0000,2.6,5.1,5.1,10.0
2023-01-17 23:00:00 UTC+0000,8.25,17.17,17.17,34.0
2023-01-18 03:00:00 UTC+0000,5.29,11.45,11.45,40.71
2023-01-18 07:00:00 UTC+0000,0.6,1.2,1.2,1.1
2023-01-18 11:00:00 UTC+0000,2.2,4.48,4.48,0.8
2023-01-18 15:00:00 UTC+0000,1.6,2.65,2.65,0.56
2023-01-18 19:00:00 UTC+0000,1.6,2.6,2.6,8.0
2023-01-18 23:00:00 UTC+0000,8.6,8.25,8.25,39.83
2023-01-19 03:00:00 UTC+0000,8.86,5.29,5.29,35.68
2023-01-19 07:00:00 UTC+0000,2.25,0.6,0.6,0.9
2023-01-19 11:00:00 UTC+0000,3.21,2.2,2.2,15.51
2023-01-19 15:00:00 UTC+0000,5.25,1.6,1.6,0.43
2023-01-19 19:00:00 UTC+0000,10.13,1.6,1.6,7.38
2023-01-19 23:00:00 UTC+0000,5.0,8.6,8.6,72.7
2023-01-20 03:00:00 UTC+0000,4.45,8.86,8.86,40.0
2023-01-20 07:00:00 UTC+0000,0.85,2.25,2.25,2.64
2023-01-20 11:00:00 UTC+0000,1.6,3.21,3.21,10.0
2023-01-20 15:00:00 UTC+0000,1.55,5.25,5.25,1.0
2023-01-20 19:00:00 UTC+0000,2.58,10.13,10.13,7.0
2023-01-20 23:00:00 UTC+0000,4.06,34.0,5.0,34.0
2023-01-21 03:00:00 UTC+0000,3.04,26.81,4.45,26.81
2023-01-21 07:00:00 UTC+0000,1.89,3.99,0.85,3.99
2023-01-21 11:00:00 UTC+0000,0.85,20.3,1.6,20.3
2023-01-21 15:00:00 UTC+0000,1.4,25.32,1.55,25.32
2023-01-21 19:00:00 UTC+0000,1.95,16.5,2.58,16.5
2023-01-21 23:00:00 UTC+0000,3.98,35.92,4.06,35.92
2023-01-22 03:00:00 UTC+0000,3.04,31.5,3.04,31.5
2023-01-22 07:00:00 UTC+0000,2.1,16.74,1.89,16.74
2023-01-22 11:00:00 UTC+0000,1.16,33.81,0.85,33.81
2023-01-22 15:00:00 UTC+0000,1.34,23.1,1.4,23.1
2023-01-22 19:00:00 UTC+0000,1.5,11.26,1.95,11.26
2023-01-22 23:00:00 UTC+0000,3.65,5.0,3.98,22.74
2023-01-23 03:00:00 UTC+0000,2.33,4.45,3.04,17.34
2023-01-23 07:00:00 UTC+0000,1.5,0.85,2.1,2.23
2023-01-23 11:00:00 UTC+0000,0.84,1.6,1.16,9.6
2023-01-23 15:00:00 UTC+0000,0.95,1.55,1.34,5.88
2023-01-23 19:00:00 UTC+0000,1.25,2.58,1.5,5.1
2023-01-23 23:00:00 UTC+0000,2.89,3.65,3.65,17.17
2023-01-24 03:00:00 UTC+0000,1.85,2.33,2.33,11.45
2023-01-24 07:00:00 UTC+0000,0.91,1.5,1.5,1.2
2023-01-24 11:00:00 UTC+0000,0.65,0.84,0.84,4.48
2023-01-24 15:00:00 UTC+0000,0.72,0.95,0.95,2.65
2023-01-24 19:00:00 UTC+0000,1.09,1.25,1.25,2.6
2023-01-24 23:00:00 UTC+0000,2.28,2.89,2.89,8.25
2023-01-25 03:00:00 UTC+0000,1.6,1.85,1.85,5.29
2023-01-25 07:00:00 UTC+0000,0.7,0.91,0.91,0.6
2023-01-25 11:00:00 UTC+0000,0.52,0.65,0.65,2.2
2023-01-25 15:00:00 UTC+0000,0.58,0.72,0.72,1.6
2023-01-25 19:00:00 UTC+0000,0.8,1.09,1.09,1.6
2023-01-25 23:00:00 UTC+0000,1.68,2.28,2.28,8.6
2023-01-26 03:00:00 UTC+0000,1.21,1.6,1.6,8.86
2023-01-26 07:00:00 UTC+0000,0.6,0.7,0.7,2.25
2023-01-26 11:00:00 UTC+0000,0.37,0.52,0.52,3.21
2023-01-26 15:00:00 UTC+0000,0.52,0.58,0.58,5.25
2023-01-26 19:00:00 UTC+0000,0.82,0.8,0.8,10.13
2023-01-26 23:00:00 UTC+0000,1.3,1.68,1.68,5.0
2023-01-27 03:00:00 UTC+0000,1.3,1.21,1.21,4.45
2023-01-27 07:00:00 UTC+0000,0.44,0.6,0.6,0.85
2023-01-27 11:00:00 UTC+0000,0.26,0.37,0.37,1.6
2023-01-27 15:00:00 UTC+0000,0.47,0.52,0.52,1.55
2023-01-27 19:00:00 UTC+0000,0.55,0.82,0.82,2.58
2023-01-27 23:00:00 UTC+0000,0.91,4.06,1.3,4.06
2023-01-28 03:00:00 UTC+0000,0.78,3.04,1.3,3.04
2023-01-28 07:00:00 UTC+0000,0.44,1.89,0.44,1.89
2023-01-28 11:00:00 UTC+0000,0.25,0.85,0.26,0.85
2023-01-28 15:00:00 UTC+0000,0.42,1.4,0.47,1.4
2023-01-28 19:00:00 UTC+0000,0.76,1.95,0.55,1.95
2023-01-28 23:00:00 UTC+0000,0.79,3.98,0.91,3.98
2023-01-29 03:00:00 UTC+0000,0.69,3.04,0.78,3.04
2023-01-29 07:00:00 UTC+0000,1.02,2.1,0.44,2.1
2023-01-29 11:00:00 UTC+0000,1.55,1.16,0.25,1.16
2023-01-29 15:00:00 UTC+0000,0.78,1.34,0.42,1.34
2023-01-29 19:00:00 UTC+0000,3.75,1.5,0.76,1.5
2023-01-29 23:00:00 UTC+0000,42.0,1.3,0.79,3.65
2023-01-30 03:00:00 UTC+0000,29.0,1.3,0.69,2.33
2023-01-30 07:00:00 UTC+0000,1.5,0.44,1.02,1.5
2023-01-30 11:00:00 UTC+0000,2.05,0.26,1.55,0.84
2023-01-30 15:00:00 UTC+0000,2.25,0.47,0.78,0.95
2023-01-30 19:00:00 UTC+0000,3.0,0.55,3.75,1.25
2023-01-30 23:00:00 UTC+0000,29.0,42.0,42.0,2.89
2023-01-31 03:00:00 UTC+0000,15.72,29.0,29.0,1.85
2023-01-31 07:00:00 UTC+0000,1.19,1.5,1.5,0.91
2023-01-31 11:00:00 UTC+0000,1.47,2.05,2.05,0.65
2023-01-31 15:00:00 UTC+0000,2.5,2.25,2.25,0.72
2023-01-31 19:00:00 UTC+0000,2.2,3.0,3.0,1.09
2023-01-31 23:00:00 UTC+0000,23.2,29.0,29.0,2.28
2023-02-01 03:00:00 UTC+0000,18.4,15.72,15.72,1.6
2023-02-01 07:00:00 UTC+0000,1.2,1.19,1.19,0.7
2023-02-01 11:00:00 UTC+0000,3.8,1.47,1.47,0.52
2023-02-01 15:00:00 UTC+0000,8.72,2.5,2.5,0.58
2023-02-01 19:00:00 UTC+0000,2.49,2.2,2.2,0.8
2023-02-01 23:00:00 UTC+0000,22.0,23.2,23.2,1.68
2023-02-02 03:00:00 UTC+0000,16.0,18.4,18.4,1.21
2023-02-02 07:00:00 UTC+0000,1.1,1.2,1.2,0.6
2023-02-02 11:00:00 UTC+0000,2.0,3.8,3.8,0.37
2023-02-02 15:00:00 UTC+0000,2.4,8.72,8.72,0.52
2023-02-02 19:00:00 UTC+0000,1.9,2.49,2.49,0.82
2023-02-02 23:00:00 UTC+0000,13.75,22.0,22.0,1.3
2023-02-03 03:00:00 UTC+0000,11.5,16.0,16.0,1.3
2023-02-03 07:00:00 UTC+0000,1.0,1.1,1.1,0.44
2023-02-03 11:00:00 UTC+0000,1.95,2.0,2.0,0.26
2023-02-03 15:00:00 UTC+0000,3.3,2.4,2.4,0.47
2023-02-03 19:00:00 UTC+0000,1.6,1.9,1.9,0.55
2023-02-03 23:00:00 UTC+0000,7.08,0.91,13.75,0.91
2023-02-04 03:00:00 UTC+0000,5.65,0.78,11.5,0.78
2023-02-04 07:00:00 UTC+0000,0.72,0.44,1.0,0.44
2023-02-04 11:00:00 UTC+0000,1.14,0.25,1.95,0.25
2023-02-04 15:00:00 UTC+0000,1.51,0.42,3.3,0.42
2023-02-04 19:00:00 UTC+0000,1.02,0.76,1.6,0.76
2023-02-04 23:00:00 UTC+0000,3.49,0.79,7.08,0.79
2023-02-05 03:00:00 UTC+0000,5.06,0.69,5.65,0.69
2023-02-05 07:00:00 UTC+0000,1.75,1.02,0.72,1.02
2023-02-05 11:00:00 UTC+0000,31.45,1.55,1.14,1.55
2023-02-05 15:00:00 UTC+0000,2.04,0.78,1.51,0.78
2023-02-05 19:00:00 UTC+0000,0.76,3.75,1.02,3.75
2023-02-05 23:00:00 UTC+0000,2.68,13.75,3.49,42.0
2023-02-06 03:00:00 UTC+0000,2.48,11.5,5.06,29.0
2023-02-06 07:00:00 UTC+0000,0.75,1.0,1.75,1.5
2023-02-06 11:00:00 UTC+0000,3.75,1.95,31.45,2.05
2023-02-06 15:00:00 UTC+0000,0.9,3.3,2.04,2.25
2023-02-06 19:00:00 UTC+0000,0.48,1.6,0.76,3.0
2023-02-06 23:00:00 UTC+0000,1.29,2.68,2.68,29.0
2023-02-07 03:00:00 UTC+0000,1.4,2.48,2.48,15.72
2023-02-07 07:00:00 UTC+0000,0.55,0.75,0.75,1.19
2023-02-07 11:00:00 UTC+0000,2.47,3.75,3.75,1.47
2023-02-07 15:00:00 UTC+0000,0.5,0.9,0.9,2.5
2023-02-07 19:00:00 UTC+0000,0.26,0.48,0.48,2.2
2023-02-07 23:00:00 UTC+0000,0.83,1.29,1.29,23.2
2023-02-08 03:00:00 UTC+0000,0.91,1.4,1.4,18.4
2023-02-08 07:00:00 UTC+0000,0.42,0.55,0.55,1.2
