time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2022-11-23 13:00:00 UTC+0000,180.08,258.96,258.96,201.07
2022-11-23 14:00:00 UTC+0000,186.68,259.97,259.97,220.58
2022-11-23 15:00:00 UTC+0000,206.22,255.54,255.54,236.1
2022-11-23 16:00:00 UTC+0000,223.49,284.96,284.96,241.41
2022-11-23 17:00:00 UTC+0000,219.51,294.9,294.9,202.94
2022-11-23 18:00:00 UTC+0000,209.92,272.49,272.49,163.72
2022-11-23 19:00:00 UTC+0000,153.73,248.95,248.95,146.08
2022-11-23 20:00:00 UTC+0000,149.77,199.13,199.13,114.1
2022-11-23 21:00:00 UTC+0000,142.24,199.53,199.53,83.32
2022-11-23 22:00:00 UTC+0000,124.22,167.68,167.68,64.91
2022-11-23 23:00:00 UTC+0000,141.63,152.89,152.89,47.95
2022-11-24 00:00:00 UTC+0000,127.37,137.44,137.44,23.92
2022-11-24 01:00:00 UTC+0000,122.17,123.98,123.98,16.45
2022-11-24 02:00:00 UTC+0000,117.73,119.94,119.94,10.39
2022-11-24 03:00:00 UTC+0000,126.18,123.91,123.91,5.88
2022-11-24 04:00:00 UTC+0000,153.56,149.78,149.78,11.06
2022-11-24 05:00:00 UTC+0000,207.39,209.19,209.19,66.55
2022-11-24 06:00:00 UTC+0000,293.16,258.46,258.46,84.84
2022-11-24 07:00:00 UTC+0000,309.09,268.55,268.55,96.08
2022-11-24 08:00:00 UTC+0000,294.94,229.95,229.95,89.9
2022-11-24 09:00:00 UTC+0000,295.02,197.41,197.41,83.65
2022-11-24 10:00:00 UTC+0000,289.9,172.42,172.42,86.78
2022-11-24 11:00:00 UTC+0000,272.93,166.64,166.64,112.44
2022-11-24 12:00:00 UTC+0000,269.92,165.11,165.11,119.83
2022-11-24 13:00:00 UTC+0000,272.24,180.08,180.08,143.17
2022-11-24 14:00:00 UTC+0000,300.36,186.68,186.68,153.4
2022-11-24 15:00:00 UTC+0000,315.05,206.22,206.22,152.65
2022-11-24 16:00:00 UTC+0000,322.72,223.49,223.49,194.93
2022-11-24 17:00:00 UTC+0000,299.59,219.51,219.51,181.8
2022-11-24 18:00:00 UTC+0000,285.91,209.92,209.92,153.63
2022-11-24 19:00:00 UTC+0000,261.56,153.73,153.73,136.68
2022-11-24 20:00:00 UTC+0000,229.94,149.77,149.77,146.84
2022-11-24 21:00:00 UTC+0000,217.1,142.24,142.24,149.8
2022-11-24 22:00:00 UTC+0000,173.64,124.22,124.22,128.91
2022-11-24 23:00:00 UTC+0000,187.29,141.63,141.63,113.02
2022-11-25 00:00:00 UTC+0000,175.19,127.37,127.37,119.67
2022-11-25 01:00:00 UTC+0000,163.07,122.17,122.17,126.83
2022-11-25 02:00:00 UTC+0000,151.82,117.73,117.73,115.82
2022-11-25 03:00:00 UTC+0000,159.15,126.18,126.18,120.05
2022-11-25 04:00:00 UTC+0000,181.64,153.56,153.56,129.97
2022-11-25 05:00:00 UTC+0000,230.6,207.39,207.39,150.05
2022-11-25 06:00:00 UTC+0000,297.07,293.16,293.16,227.79
2022-11-25 07:00:00 UTC+0000,307.65,309.09,309.09,227.23
2022-11-25 08:00:00 UTC+0000,289.85,294.94,294.94,228.56
2022-11-25 09:00:00 UTC+0000,280.45,295.02,295.02,228.56
2022-11-25 10:00:00 UTC+0000,263.47,289.9,289.9,226.43
2022-11-25 11:00:00 UTC+0000,256.03,272.93,272.93,197.37
2022-11-25 12:00:00 UTC+0000,272.43,269.92,269.92,194.91
2022-11-25 13:00:00 UTC+0000,290.17,272.24,272.24,206.91
2022-11-25 14:00:00 UTC+0000,318.36,300.36,300.36,214.98
2022-11-25 15:00:00 UTC+0000,327.36,315.05,315.05,202.98
2022-11-25 16:00:00 UTC+0000,349.9,322.72,322.72,211.8
2022-11-25 17:00:00 UTC+0000,337.95,299.59,299.59,172.76
2022-11-25 18:00:00 UTC+0000,314.37,285.91,285.91,158.17
2022-11-25 19:00:00 UTC+0000,274.15,261.56,261.56,135.61
2022-11-25 20:00:00 UTC+0000,266.32,229.94,229.94,118.35
2022-11-25 21:00:00 UTC+0000,269.92,217.1,217.1,153.33
2022-11-25 22:00:00 UTC+0000,226.03,173.64,173.64,123.65
2022-11-25 23:00:00 UTC+0000,212.77,144.47,187.29,144.47
2022-11-26 00:00:00 UTC+0000,210.7,146.48,175.19,146.48
2022-11-26 01:00:00 UTC+0000,199.13,148.4,163.07,148.4
2022-11-26 02:00:00 UTC+0000,200.0,140.67,151.82,140.67
2022-11-26 03:00:00 UTC+0000,197.99,143.98,159.15,143.98
2022-11-26 04:00:00 UTC+0000,211.94,150.0,181.64,150.0
2022-11-26 05:00:00 UTC+0000,214.94,138.98,230.6,138.98
2022-11-26 06:00:00 UTC+0000,228.07,159.93,297.07,159.93
2022-11-26 07:00:00 UTC+0000,264.96,205.7,307.65,205.7
2022-11-26 08:00:00 UTC+0000,279.9,215.07,289.85,215.07
2022-11-26 09:00:00 UTC+0000,257.83,180.78,280.45,180.78
2022-11-26 10:00:00 UTC+0000,253.32,203.91,263.47,203.91
2022-11-26 11:00:00 UTC+0000,249.99,186.74,256.03,186.74
2022-11-26 12:00:00 UTC+0000,237.41,192.02,272.43,192.02
2022-11-26 13:00:00 UTC+0000,257.61,213.34,290.17,213.34
2022-11-26 14:00:00 UTC+0000,264.02,227.11,318.36,227.11
2022-11-26 15:00:00 UTC+0000,288.2,243.39,327.36,243.39
2022-11-26 16:00:00 UTC+0000,315.92,281.98,349.9,281.98
2022-11-26 17:00:00 UTC+0000,306.1,287.29,337.95,287.29
2022-11-26 18:00:00 UTC+0000,270.08,260.7,314.37,260.7
2022-11-26 19:00:00 UTC+0000,232.22,240.0,274.15,240.0
2022-11-26 20:00:00 UTC+0000,213.37,232.09,266.32,232.09
2022-11-26 21:00:00 UTC+0000,200.0,219.05,269.92,219.05
2022-11-26 22:00:00 UTC+0000,173.69,204.82,226.03,204.82
2022-11-26 23:00:00 UTC+0000,144.88,200.74,212.77,200.74
2022-11-27 00:00:00 UTC+0000,135.0,183.92,210.7,183.92
2022-11-27 01:00:00 UTC+0000,122.01,187.42,199.13,187.42
2022-11-27 02:00:00 UTC+0000,99.4,180.0,200.0,180.0
2022-11-27 03:00:00 UTC+0000,99.4,170.59,197.99,170.59
2022-11-27 04:00:00 UTC+0000,105.64,175.88,211.94,175.88
2022-11-27 05:00:00 UTC+0000,129.0,180.08,214.94,180.08
2022-11-27 06:00:00 UTC+0000,136.76,194.19,228.07,194.19
2022-11-27 07:00:00 UTC+0000,141.34,200.03,264.96,200.03
2022-11-27 08:00:00 UTC+0000,151.77,215.03,279.9,215.03
2022-11-27 09:00:00 UTC+0000,153.5,212.03,257.83,212.03
2022-11-27 10:00:00 UTC+0000,163.53,217.99,253.32,217.99
2022-11-27 11:00:00 UTC+0000,159.62,210.05,249.99,210.05
2022-11-27 12:00:00 UTC+0000,151.84,198.85,237.41,198.85
2022-11-27 13:00:00 UTC+0000,157.13,205.15,257.61,205.15
2022-11-27 14:00:00 UTC+0000,158.0,224.6,264.02,224.6
2022-11-27 15:00:00 UTC+0000,170.89,241.95,288.2,241.95
2022-11-27 16:00:00 UTC+0000,180.1,267.37,315.92,267.37
2022-11-27 17:00:00 UTC+0000,180.4,273.0,306.1,273.0
2022-11-27 18:00:00 UTC+0000,181.88,266.44,270.08,266.44
2022-11-27 19:00:00 UTC+0000,157.28,244.9,232.22,244.9
2022-11-27 20:00:00 UTC+0000,135.1,215.1,213.37,215.1
2022-11-27 21:00:00 UTC+0000,155.04,212.03,200.0,212.03
2022-11-27 22:00:00 UTC+0000,150.07,169.45,173.69,169.45
2022-11-27 23:00:00 UTC+0000,129.22,187.29,144.88,139.35
2022-11-28 00:00:00 UTC+0000,130.46,175.19,135.0,140.38
2022-11-28 01:00:00 UTC+0000,127.7,163.07,122.01,149.49
2022-11-28 02:00:00 UTC+0000,119.58,151.82,99.4,144.98
2022-11-28 03:00:00 UTC+0000,120.07,159.15,99.4,154.8
2022-11-28 04:00:00 UTC+0000,129.5,181.64,105.64,167.52
2022-11-28 05:00:00 UTC+0000,193.09,230.6,129.0,270.4
2022-11-28 06:00:00 UTC+0000,304.17,297.07,136.76,316.94
2022-11-28 07:00:00 UTC+0000,354.63,307.65,141.34,324.05
2022-11-28 08:00:00 UTC+0000,367.7,289.85,151.77,308.15
2022-11-28 09:00:00 UTC+0000,370.0,280.45,153.5,296.18
2022-11-28 10:00:00 UTC+0000,365.91,263.47,163.53,307.53
2022-11-28 11:00:00 UTC+0000,360.1,256.03,159.62,299.82
2022-11-28 12:00:00 UTC+0000,367.2,272.43,151.84,302.32
2022-11-28 13:00:00 UTC+0000,383.91,290.17,157.13,332.02
2022-11-28 14:00:00 UTC+0000,397.91,318.36,158.0,333.69
2022-11-28 15:00:00 UTC+0000,392.6,327.36,170.89,334.68
2022-11-28 16:00:00 UTC+0000,415.58,349.9,180.1,335.39
2022-11-28 17:00:00 UTC+0000,398.97,337.95,180.4,315.41
2022-11-28 18:00:00 UTC+0000,374.7,314.37,181.88,291.43
2022-11-28 19:00:00 UTC+0000,329.04,274.15,157.28,252.17
2022-11-28 20:00:00 UTC+0000,312.0,266.32,135.1,220.0
2022-11-28 21:00:00 UTC+0000,294.98,269.92,155.04,199.93
2022-11-28 22:00:00 UTC+0000,260.26,226.03,150.07,155.03
2022-11-28 23:00:00 UTC+0000,271.88,129.22,129.22,113.67
2022-11-29 00:00:00 UTC+0000,250.09,130.46,130.46,112.45
2022-11-29 01:00:00 UTC+0000,228.17,127.7,127.7,99.97
2022-11-29 02:00:00 UTC+0000,226.24,119.58,119.58,82.15
2022-11-29 03:00:00 UTC+0000,235.17,120.07,120.07,87.9
2022-11-29 04:00:00 UTC+0000,271.89,129.5,129.5,103.72
2022-11-29 05:00:00 UTC+0000,303.99,193.09,193.09,152.18
2022-11-29 06:00:00 UTC+0000,396.22,304.17,304.17,229.91
2022-11-29 07:00:00 UTC+0000,444.92,354.63,354.63,248.97
2022-11-29 08:00:00 UTC+0000,445.32,367.7,367.7,236.51
2022-11-29 09:00:00 UTC+0000,445.91,370.0,370.0,242.2
2022-11-29 10:00:00 UTC+0000,435.6,365.91,365.91,244.41
2022-11-29 11:00:00 UTC+0000,418.05,360.1,360.1,245.18
2022-11-29 12:00:00 UTC+0000,424.26,367.2,367.2,251.76
2022-11-29 13:00:00 UTC+0000,446.38,383.91,383.91,258.96
2022-11-29 14:00:00 UTC+0000,450.7,397.91,397.91,259.97
2022-11-29 15:00:00 UTC+0000,460.04,392.6,392.6,255.54
2022-11-29 16:00:00 UTC+0000,501.1,415.58,415.58,284.96
2022-11-29 17:00:00 UTC+0000,486.86,398.97,398.97,294.9
2022-11-29 18:00:00 UTC+0000,463.82,374.7,374.7,272.49
2022-11-29 19:00:00 UTC+0000,400.0,329.04,329.04,248.95
2022-11-29 20:00:00 UTC+0000,334.9,312.0,312.0,199.13
2022-11-29 21:00:00 UTC+0000,297.66,294.98,294.98,199.53
2022-11-29 22:00:00 UTC+0000,280.25,260.26,260.26,167.68
2022-11-29 23:00:00 UTC+0000,288.45,271.88,271.88,152.89
2022-11-30 00:00:00 UTC+0000,279.18,250.09,250.09,137.44
2022-11-30 01:00:00 UTC+0000,264.27,228.17,228.17,123.98
2022-11-30 02:00:00 UTC+0000,260.79,226.24,226.24,119.94
2022-11-30 03:00:00 UTC+0000,267.63,235.17,235.17,123.91
2022-11-30 04:00:00 UTC+0000,290.0,271.89,271.89,149.78
2022-11-30 05:00:00 UTC+0000,332.28,303.99,303.99,209.19
2022-11-30 06:00:00 UTC+0000,434.43,396.22,396.22,258.46
2022-11-30 07:00:00 UTC+0000,478.1,444.92,444.92,268.55
2022-11-30 08:00:00 UTC+0000,478.6,445.32,445.32,229.95
2022-11-30 09:00:00 UTC+0000,474.71,445.91,445.91,197.41
2022-11-30 10:00:00 UTC+0000,482.52,435.6,435.6,172.42
2022-11-30 11:00:00 UTC+0000,449.99,418.05,418.05,166.64
2022-11-30 12:00:00 UTC+0000,450.47,424.26,424.26,165.11
2022-11-30 13:00:00 UTC+0000,464.24,446.38,446.38,180.08
2022-11-30 14:00:00 UTC+0000,458.76,450.7,450.7,186.68
2022-11-30 15:00:00 UTC+0000,478.4,460.04,460.04,206.22
2022-11-30 16:00:00 UTC+0000,503.55,501.1,501.1,223.49
2022-11-30 17:00:00 UTC+0000,495.2,486.86,486.86,219.51
2022-11-30 18:00:00 UTC+0000,465.14,463.82,463.82,209.92
2022-11-30 19:00:00 UTC+0000,413.9,400.0,400.0,153.73
2022-11-30 20:00:00 UTC+0000,344.2,334.9,334.9,149.77
2022-11-30 21:00:00 UTC+0000,316.86,297.66,297.66,142.24
2022-11-30 22:00:00 UTC+0000,277.18,280.25,280.25,124.22
2022-11-30 23:00:00 UTC+0000,292.06,288.45,288.45,141.63
2022-12-01 00:00:00 UTC+0000,291.43,279.18,279.18,127.37
2022-12-01 01:00:00 UTC+0000,284.76,264.27,264.27,122.17
2022-12-01 02:00:00 UTC+0000,274.8,260.79,260.79,117.73
2022-12-01 03:00:00 UTC+0000,271.91,267.63,267.63,126.18
2022-12-01 04:00:00 UTC+0000,283.49,290.0,290.0,153.56
2022-12-01 05:00:00 UTC+0000,353.18,332.28,332.28,207.39
2022-12-01 06:00:00 UTC+0000,450.84,434.43,434.43,293.16
2022-12-01 07:00:00 UTC+0000,463.55,478.1,478.1,309.09
2022-12-01 08:00:00 UTC+0000,462.15,478.6,478.6,294.94
2022-12-01 09:00:00 UTC+0000,453.07,474.71,474.71,295.02
2022-12-01 10:00:00 UTC+0000,446.43,482.52,482.52,289.9
2022-12-01 11:00:00 UTC+0000,437.88,449.99,449.99,272.93
2022-12-01 12:00:00 UTC+0000,446.54,450.47,450.47,269.92
2022-12-01 13:00:00 UTC+0000,464.07,464.24,464.24,272.24
2022-12-01 14:00:00 UTC+0000,463.1,458.76,458.76,300.36
2022-12-01 15:00:00 UTC+0000,458.04,478.4,478.4,315.05
2022-12-01 16:00:00 UTC+0000,484.07,503.55,503.55,322.72
2022-12-01 17:00:00 UTC+0000,469.79,495.2,495.2,299.59
2022-12-01 18:00:00 UTC+0000,457.89,465.14,465.14,285.91
2022-12-01 19:00:00 UTC+0000,430.8,413.9,413.9,261.56
2022-12-01 20:00:00 UTC+0000,379.49,344.2,344.2,229.94
2022-12-01 21:00:00 UTC+0000,340.63,316.86,316.86,217.1
2022-12-01 22:00:00 UTC+0000,304.55,277.18,277.18,173.64
2022-12-01 23:00:00 UTC+0000,306.33,292.06,292.06,187.29
2022-12-02 00:00:00 UTC+0000,294.19,291.43,291.43,175.19
2022-12-02 01:00:00 UTC+0000,299.1,284.76,284.76,163.07
2022-12-02 02:00:00 UTC+0000,298.97,274.8,274.8,151.82
2022-12-02 03:00:00 UTC+0000,300.72,271.91,271.91,159.15
2022-12-02 04:00:00 UTC+0000,313.82,283.49,283.49,181.64
2022-12-02 05:00:00 UTC+0000,361.55,353.18,353.18,230.6
2022-12-02 06:00:00 UTC+0000,413.6,450.84,450.84,297.07
2022-12-02 07:00:00 UTC+0000,442.66,463.55,463.55,307.65
2022-12-02 08:00:00 UTC+0000,433.19,462.15,462.15,289.85
2022-12-02 09:00:00 UTC+0000,427.34,453.07,453.07,280.45
2022-12-02 10:00:00 UTC+0000,409.66,446.43,446.43,263.47
2022-12-02 11:00:00 UTC+0000,403.96,437.88,437.88,256.03
2022-12-02 12:00:00 UTC+0000,384.3,446.54,446.54,272.43
2022-12-02 13:00:00 UTC+0000,307.58,464.07,464.07,290.17
2022-12-02 14:00:00 UTC+0000,288.0,463.1,463.1,318.36
2022-12-02 15:00:00 UTC+0000,281.82,458.04,458.04,327.36
2022-12-02 16:00:00 UTC+0000,379.14,484.07,484.07,349.9
2022-12-02 17:00:00 UTC+0000,334.02,469.79,469.79,337.95
2022-12-02 18:00:00 UTC+0000,340.04,457.89,457.89,314.37
2022-12-02 19:00:00 UTC+0000,252.46,430.8,430.8,274.15
2022-12-02 20:00:00 UTC+0000,333.53,379.49,379.49,266.32
2022-12-02 21:00:00 UTC+0000,278.62,340.63,340.63,269.92
2022-12-02 22:00:00 UTC+0000,256.24,304.55,304.55,226.03
2022-12-02 23:00:00 UTC+0000,238.15,212.77,306.33,212.77
2022-12-03 00:00:00 UTC+0000,235.6,210.7,294.19,210.7
2022-12-03 01:00:00 UTC+0000,231.77,199.13,299.1,199.13
2022-12-03 02:00:00 UTC+0000,223.94,200.0,298.97,200.0
2022-12-03 03:00:00 UTC+0000,230.64,197.99,300.72,197.99
2022-12-03 04:00:00 UTC+0000,245.0,211.94,313.82,211.94
2022-12-03 05:00:00 UTC+0000,252.06,214.94,361.55,214.94
2022-12-03 06:00:00 UTC+0000,253.05,228.07,413.6,228.07
2022-12-03 07:00:00 UTC+0000,256.93,264.96,442.66,264.96
2022-12-03 08:00:00 UTC+0000,281.67,279.9,433.19,279.9
2022-12-03 09:00:00 UTC+0000,311.3,257.83,427.34,257.83
2022-12-03 10:00:00 UTC+0000,316.09,253.32,409.66,253.32
2022-12-03 11:00:00 UTC+0000,307.44,249.99,403.96,249.99
2022-12-03 12:00:00 UTC+0000,302.5,237.41,384.3,237.41
2022-12-03 13:00:00 UTC+0000,315.91,257.61,307.58,257.61
2022-12-03 14:00:00 UTC+0000,315.91,264.02,288.0,264.02
2022-12-03 15:00:00 UTC+0000,330.92,288.2,281.82,288.2
2022-12-03 16:00:00 UTC+0000,358.73,315.92,379.14,315.92
2022-12-03 17:00:00 UTC+0000,343.1,306.1,334.02,306.1
2022-12-03 18:00:00 UTC+0000,311.74,270.08,340.04,270.08
2022-12-03 19:00:00 UTC+0000,290.55,232.22,252.46,232.22
2022-12-03 20:00:00 UTC+0000,289.9,213.37,333.53,213.37
2022-12-03 21:00:00 UTC+0000,278.7,200.0,278.62,200.0
2022-12-03 22:00:00 UTC+0000,244.49,173.69,256.24,173.69
2022-12-03 23:00:00 UTC+0000,230.7,144.88,238.15,144.88
2022-12-04 00:00:00 UTC+0000,219.92,135.0,235.6,135.0
2022-12-04 01:00:00 UTC+0000,231.19,122.01,231.77,122.01
2022-12-04 02:00:00 UTC+0000,208.81,99.4,223.94,99.4
2022-12-04 03:00:00 UTC+0000,208.52,99.4,230.64,99.4
2022-12-04 04:00:00 UTC+0000,213.08,105.64,245.0,105.64
2022-12-04 05:00:00 UTC+0000,211.84,129.0,252.06,129.0
2022-12-04 06:00:00 UTC+0000,218.86,136.76,253.05,136.76
2022-12-04 07:00:00 UTC+0000,255.3,141.34,256.93,141.34
2022-12-04 08:00:00 UTC+0000,288.83,151.77,281.67,151.77
2022-12-04 09:00:00 UTC+0000,300.73,153.5,311.3,153.5
2022-12-04 10:00:00 UTC+0000,306.57,163.53,316.09,163.53
2022-12-04 11:00:00 UTC+0000,304.85,159.62,307.44,159.62
2022-12-04 12:00:00 UTC+0000,301.53,151.84,302.5,151.84
2022-12-04 13:00:00 UTC+0000,306.07,157.13,315.91,157.13
2022-12-04 14:00:00 UTC+0000,308.24,158.0,315.91,158.0
2022-12-04 15:00:00 UTC+0000,324.9,170.89,330.92,170.89
2022-12-04 16:00:00 UTC+0000,347.42,180.1,358.73,180.1
2022-12-04 17:00:00 UTC+0000,304.86,180.4,343.1,180.4
2022-12-04 18:00:00 UTC+0000,302.0,181.88,311.74,181.88
2022-12-04 19:00:00 UTC+0000,261.63,157.28,290.55,157.28
2022-12-04 20:00:00 UTC+0000,279.2,135.1,289.9,135.1
2022-12-04 21:00:00 UTC+0000,265.9,155.04,278.7,155.04
2022-12-04 22:00:00 UTC+0000,243.17,150.07,244.49,150.07
2022-12-04 23:00:00 UTC+0000,205.16,306.33,230.7,129.22
2022-12-05 00:00:00 UTC+0000,195.89,294.19,219.92,130.46
2022-12-05 01:00:00 UTC+0000,183.22,299.1,231.19,127.7
2022-12-05 02:00:00 UTC+0000,181.68,298.97,208.81,119.58
2022-12-05 03:00:00 UTC+0000,163.66,300.72,208.52,120.07
2022-12-05 04:00:00 UTC+0000,250.61,313.82,213.08,129.5
2022-12-05 05:00:00 UTC+0000,292.0,361.55,211.84,193.09
2022-12-05 06:00:00 UTC+0000,368.99,413.6,218.86,304.17
2022-12-05 07:00:00 UTC+0000,406.33,442.66,255.3,354.63
2022-12-05 08:00:00 UTC+0000,400.49,433.19,288.83,367.7
2022-12-05 09:00:00 UTC+0000,399.65,427.34,300.73,370.0
2022-12-05 10:00:00 UTC+0000,421.93,409.66,306.57,365.91
2022-12-05 11:00:00 UTC+0000,404.91,403.96,304.85,360.1
2022-12-05 12:00:00 UTC+0000,392.96,384.3,301.53,367.2
2022-12-05 13:00:00 UTC+0000,413.46,307.58,306.07,383.91
2022-12-05 14:00:00 UTC+0000,429.91,288.0,308.24,397.91
2022-12-05 15:00:00 UTC+0000,430.73,281.82,324.9,392.6
2022-12-05 16:00:00 UTC+0000,444.98,379.14,347.42,415.58
2022-12-05 17:00:00 UTC+0000,433.15,334.02,304.86,398.97
2022-12-05 18:00:00 UTC+0000,427.92,340.04,302.0,374.7
2022-12-05 19:00:00 UTC+0000,392.3,252.46,261.63,329.04
2022-12-05 20:00:00 UTC+0000,333.11,333.53,279.2,312.0
2022-12-05 21:00:00 UTC+0000,324.56,278.62,265.9,294.98
2022-12-05 22:00:00 UTC+0000,292.62,256.24,243.17,260.26
2022-12-05 23:00:00 UTC+0000,298.1,205.16,205.16,271.88
2022-12-06 00:00:00 UTC+0000,277.91,195.89,195.89,250.09
2022-12-06 01:00:00 UTC+0000,275.9,183.22,183.22,228.17
2022-12-06 02:00:00 UTC+0000,277.69,181.68,181.68,226.24
2022-12-06 03:00:00 UTC+0000,287.38,163.66,163.66,235.17
2022-12-06 04:00:00 UTC+0000,309.23,250.61,250.61,271.89
2022-12-06 05:00:00 UTC+0000,370.99,292.0,292.0,303.99
2022-12-06 06:00:00 UTC+0000,454.93,368.99,368.99,396.22
2022-12-06 07:00:00 UTC+0000,455.68,406.33,406.33,444.92
2022-12-06 08:00:00 UTC+0000,459.95,400.49,400.49,445.32
2022-12-06 09:00:00 UTC+0000,453.2,399.65,399.65,445.91
2022-12-06 10:00:00 UTC+0000,460.17,421.93,421.93,435.6
2022-12-06 11:00:00 UTC+0000,453.97,404.91,404.91,418.05
2022-12-06 12:00:00 UTC+0000,446.1,392.96,392.96,424.26
2022-12-06 13:00:00 UTC+0000,459.29,413.46,413.46,446.38
2022-12-06 14:00:00 UTC+0000,453.84,429.91,429.91,450.7
2022-12-06 15:00:00 UTC+0000,461.53,430.73,430.73,460.04
2022-12-06 16:00:00 UTC+0000,479.4,444.98,444.98,501.1
2022-12-06 17:00:00 UTC+0000,453.93,433.15,433.15,486.86
2022-12-06 18:00:00 UTC+0000,418.26,427.92,427.92,463.82
2022-12-06 19:00:00 UTC+0000,368.95,392.3,392.3,400.0
2022-12-06 20:00:00 UTC+0000,319.0,333.11,333.11,334.9
2022-12-06 21:00:00 UTC+0000,304.98,324.56,324.56,297.66
2022-12-06 22:00:00 UTC+0000,274.28,292.62,292.62,280.25
2022-12-06 23:00:00 UTC+0000,264.59,298.1,298.1,288.45
2022-12-07 00:00:00 UTC+0000,235.72,277.91,277.91,279.18
2022-12-07 01:00:00 UTC+0000,203.91,275.9,275.9,264.27
2022-12-07 02:00:00 UTC+0000,199.96,277.69,277.69,260.79
2022-12-07 03:00:00 UTC+0000,230.18,287.38,287.38,267.63
2022-12-07 04:00:00 UTC+0000,259.4,309.23,309.23,290.0
2022-12-07 05:00:00 UTC+0000,254.05,370.99,370.99,332.28
2022-12-07 06:00:00 UTC+0000,345.01,454.93,454.93,434.43
2022-12-07 07:00:00 UTC+0000,383.29,455.68,455.68,478.1
2022-12-07 08:00:00 UTC+0000,345.7,459.95,459.95,478.6
2022-12-07 09:00:00 UTC+0000,325.23,453.2,453.2,474.71
2022-12-07 10:00:00 UTC+0000,305.01,460.17,460.17,482.52
2022-12-07 11:00:00 UTC+0000,296.85,453.97,453.97,449.99
2022-12-07 12:00:00 UTC+0000,323.15,446.1,446.1,450.47
2022-12-07 13:00:00 UTC+0000,408.06,459.29,459.29,464.24
2022-12-07 14:00:00 UTC+0000,436.74,453.84,453.84,458.76
2022-12-07 15:00:00 UTC+0000,454.07,461.53,461.53,478.4
2022-12-07 16:00:00 UTC+0000,419.26,479.4,479.4,503.55
2022-12-07 17:00:00 UTC+0000,400.0,453.93,453.93,495.2
2022-12-07 18:00:00 UTC+0000,388.38,418.26,418.26,465.14
2022-12-07 19:00:00 UTC+0000,408.82,368.95,368.95,413.9
2022-12-07 20:00:00 UTC+0000,327.15,319.0,319.0,344.2
2022-12-07 21:00:00 UTC+0000,300.72,304.98,304.98,316.86
2022-12-07 22:00:00 UTC+0000,280.56,274.28,274.28,277.18
2022-12-07 23:00:00 UTC+0000,286.56,264.59,264.59,292.06
2022-12-08 00:00:00 UTC+0000,280.78,235.72,235.72,291.43
2022-12-08 01:00:00 UTC+0000,269.67,203.91,203.91,284.76
2022-12-08 02:00:00 UTC+0000,269.91,199.96,199.96,274.8
2022-12-08 03:00:00 UTC+0000,275.49,230.18,230.18,271.91
2022-12-08 04:00:00 UTC+0000,299.79,259.4,259.4,283.49
2022-12-08 05:00:00 UTC+0000,326.0,254.05,254.05,353.18
2022-12-08 06:00:00 UTC+0000,400.09,345.01,345.01,450.84
2022-12-08 07:00:00 UTC+0000,447.43,383.29,383.29,463.55
2022-12-08 08:00:00 UTC+0000,454.09,345.7,345.7,462.15
2022-12-08 09:00:00 UTC+0000,447.85,325.23,325.23,453.07
2022-12-08 10:00:00 UTC+0000,446.22,305.01,305.01,446.43
2022-12-08 11:00:00 UTC+0000,448.47,296.85,296.85,437.88
2022-12-08 12:00:00 UTC+0000,448.26,323.15,323.15,446.54
2022-12-08 13:00:00 UTC+0000,454.05,408.06,408.06,464.07
2022-12-08 14:00:00 UTC+0000,456.99,436.74,436.74,463.1
2022-12-08 15:00:00 UTC+0000,462.92,454.07,454.07,458.04
2022-12-08 16:00:00 UTC+0000,498.21,419.26,419.26,484.07
2022-12-08 17:00:00 UTC+0000,459.27,400.0,400.0,469.79
2022-12-08 18:00:00 UTC+0000,454.02,388.38,388.38,457.89
2022-12-08 19:00:00 UTC+0000,433.91,408.82,408.82,430.8
2022-12-08 20:00:00 UTC+0000,353.13,327.15,327.15,379.49
2022-12-08 21:00:00 UTC+0000,328.31,300.72,300.72,340.63
2022-12-08 22:00:00 UTC+0000,299.24,280.56,280.56,304.55
2022-12-08 23:00:00 UTC+0000,334.01,286.56,286.56,306.33
2022-12-09 00:00:00 UTC+0000,306.42,280.78,280.78,294.19
2022-12-09 01:00:00 UTC+0000,302.38,269.67,269.67,299.1
2022-12-09 02:00:00 UTC+0000,298.49,269.91,269.91,298.97
2022-12-09 03:00:00 UTC+0000,304.04,275.49,275.49,300.72
2022-12-09 04:00:00 UTC+0000,317.66,299.79,299.79,313.82
2022-12-09 05:00:00 UTC+0000,358.77,326.0,326.0,361.55
2022-12-09 06:00:00 UTC+0000,455.38,400.09,400.09,413.6
2022-12-09 07:00:00 UTC+0000,474.29,447.43,447.43,442.66
2022-12-09 08:00:00 UTC+0000,474.7,454.09,454.09,433.19
2022-12-09 09:00:00 UTC+0000,471.33,447.85,447.85,427.34
2022-12-09 10:00:00 UTC+0000,484.16,446.22,446.22,409.66
2022-12-09 11:00:00 UTC+0000,481.1,448.47,448.47,403.96
2022-12-09 12:00:00 UTC+0000,470.0,448.26,448.26,384.3
2022-12-09 13:00:00 UTC+0000,476.44,454.05,454.05,307.58
2022-12-09 14:00:00 UTC+0000,473.91,456.99,456.99,288.0
2022-12-09 15:00:00 UTC+0000,474.88,462.92,462.92,281.82
