time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2023-02-07 23:00:00 UTC+0000,4.0,4.8,4.8,3.08
2023-02-08 03:00:00 UTC+0000,10.07,12.06,12.06,4.6
2023-02-08 07:00:00 UTC+0000,14.24,11.1,11.1,9.88
2023-02-08 11:00:00 UTC+0000,4.27,4.92,4.92,4.31
2023-02-08 15:00:00 UTC+0000,15.79,27.67,27.67,10.91
2023-02-08 19:00:00 UTC+0000,10.1,10.82,10.82,26.03
2023-02-08 23:00:00 UTC+0000,3.43,4.0,4.0,2.88
2023-02-09 03:00:00 UTC+0000,8.42,10.07,10.07,4.59
2023-02-09 07:00:00 UTC+0000,11.06,14.24,14.24,9.05
2023-02-09 11:00:00 UTC+0000,3.68,4.27,4.27,7.06
2023-02-09 15:00:00 UTC+0000,15.02,15.79,15.79,19.71
2023-02-09 19:00:00 UTC+0000,8.86,10.1,10.1,18.24
2023-02-09 23:00:00 UTC+0000,2.96,3.43,3.43,2.9
2023-02-10 03:00:00 UTC+0000,7.22,8.42,8.42,4.25
2023-02-10 07:00:00 UTC+0000,11.68,11.06,11.06,7.69
2023-02-10 11:00:00 UTC+0000,4.22,3.68,3.68,4.34
2023-02-10 15:00:00 UTC+0000,12.61,15.02,15.02,11.09
2023-02-10 19:00:00 UTC+0000,10.41,8.86,8.86,13.65
2023-02-10 23:00:00 UTC+0000,4.74,2.57,2.96,2.57
2023-02-11 03:00:00 UTC+0000,6.25,3.76,7.22,3.76
2023-02-11 07:00:00 UTC+0000,8.32,7.18,11.68,7.18
2023-02-11 11:00:00 UTC+0000,3.55,4.25,4.22,4.25
2023-02-11 15:00:00 UTC+0000,9.85,20.48,12.61,20.48
2023-02-11 19:00:00 UTC+0000,7.36,12.54,10.41,12.54
2023-02-11 23:00:00 UTC+0000,3.48,15.2,4.74,15.2
2023-02-12 03:00:00 UTC+0000,4.83,4.4,6.25,4.4
2023-02-12 07:00:00 UTC+0000,6.8,6.04,8.32,6.04
2023-02-12 11:00:00 UTC+0000,2.91,3.68,3.55,3.68
2023-02-12 15:00:00 UTC+0000,9.51,11.03,9.85,11.03
2023-02-12 19:00:00 UTC+0000,7.25,9.48,7.36,9.48
2023-02-12 23:00:00 UTC+0000,4.22,2.96,3.48,6.9
2023-02-13 03:00:00 UTC+0000,7.54,7.22,4.83,7.12
2023-02-13 07:00:00 UTC+0000,11.36,11.68,6.8,11.39
2023-02-13 11:00:00 UTC+0000,5.06,4.22,2.91,6.21
2023-02-13 15:00:00 UTC+0000,18.07,12.61,9.51,20.18
2023-02-13 19:00:00 UTC+0000,9.87,10.41,7.25,12.72
2023-02-13 23:00:00 UTC+0000,3.7,4.22,4.22,4.8
2023-02-14 03:00:00 UTC+0000,7.59,7.54,7.54,12.06
2023-02-14 07:00:00 UTC+0000,11.2,11.36,11.36,11.1
2023-02-14 11:00:00 UTC+0000,4.46,5.06,5.06,4.92
2023-02-14 15:00:00 UTC+0000,17.7,18.07,18.07,27.67
2023-02-14 19:00:00 UTC+0000,8.92,9.87,9.87,10.82
2023-02-14 23:00:00 UTC+0000,3.39,3.7,3.7,4.0
2023-02-15 03:00:00 UTC+0000,6.6,7.59,7.59,10.07
2023-02-15 07:00:00 UTC+0000,9.99,11.2,11.2,14.24
2023-02-15 11:00:00 UTC+0000,3.94,4.46,4.46,4.27
2023-02-15 15:00:00 UTC+0000,15.0,17.7,17.7,15.79
2023-02-15 19:00:00 UTC+0000,7.58,8.92,8.92,10.1
2023-02-15 23:00:00 UTC+0000,2.97,3.39,3.39,3.43
2023-02-16 03:00:00 UTC+0000,5.71,6.6,6.6,8.42
2023-02-16 07:00:00 UTC+0000,8.91,9.99,9.99,11.06
2023-02-16 11:00:00 UTC+0000,3.42,3.94,3.94,3.68
2023-02-16 15:00:00 UTC+0000,12.86,15.0,15.0,15.02
2023-02-16 19:00:00 UTC+0000,10.13,7.58,7.58,8.86
2023-02-16 23:00:00 UTC+0000,2.87,2.97,2.97,2.96
2023-02-17 03:00:00 UTC+0000,4.93,5.71,5.71,7.22
2023-02-17 07:00:00 UTC+0000,8.46,8.91,8.91,11.68
2023-02-17 11:00:00 UTC+0000,2.96,3.42,3.42,4.22
2023-02-17 15:00:00 UTC+0000,10.72,12.86,12.86,12.61
2023-02-17 19:00:00 UTC+0000,7.77,10.13,10.13,10.41
2023-02-17 23:00:00 UTC+0000,2.65,4.74,2.87,4.74
2023-02-18 03:00:00 UTC+0000,4.19,6.25,4.93,6.25
2023-02-18 07:00:00 UTC+0000,6.98,8.32,8.46,8.32
2023-02-18 11:00:00 UTC+0000,2.4,3.55,2.96,3.55
2023-02-18 15:00:00 UTC+0000,9.1,9.85,10.72,9.85
2023-02-18 19:00:00 UTC+0000,6.03,7.36,7.77,7.36
2023-02-18 23:00:00 UTC+0000,2.94,3.48,2.65,3.48
2023-02-19 03:00:00 UTC+0000,3.65,4.83,4.19,4.83
2023-02-19 07:00:00 UTC+0000,6.01,6.8,6.98,6.8
2023-02-19 11:00:00 UTC+0000,2.18,2.91,2.4,2.91
2023-02-19 15:00:00 UTC+0000,11.11,9.51,9.1,9.51
2023-02-19 19:00:00 UTC+0000,6.22,7.25,6.03,7.25
2023-02-19 23:00:00 UTC+0000,3.03,2.87,2.94,4.22
2023-02-20 03:00:00 UTC+0000,4.44,4.93,3.65,7.54
2023-02-20 07:00:00 UTC+0000,5.68,8.46,6.01,11.36
2023-02-20 11:00:00 UTC+0000,2.06,2.96,2.18,5.06
2023-02-20 15:00:00 UTC+0000,11.39,10.72,11.11,18.07
2023-02-20 19:00:00 UTC+0000,6.11,7.77,6.22,9.87
2023-02-20 23:00:00 UTC+0000,2.58,3.03,3.03,3.7
2023-02-21 03:00:00 UTC+0000,4.77,4.44,4.44,7.59
2023-02-21 07:00:00 UTC+0000,6.63,5.68,5.68,11.2
2023-02-21 11:00:00 UTC+0000,3.0,2.06,2.06,4.46
2023-02-21 15:00:00 UTC+0000,14.55,11.39,11.39,17.7
2023-02-21 19:00:00 UTC+0000,7.98,6.11,6.11,8.92
2023-02-21 23:00:00 UTC+0000,2.45,2.58,2.58,3.39
2023-02-22 03:00:00 UTC+0000,4.98,4.77,4.77,6.6
2023-02-22 07:00:00 UTC+0000,6.75,6.63,6.63,9.99
2023-02-22 11:00:00 UTC+0000,2.77,3.0,3.0,3.94
2023-02-22 15:00:00 UTC+0000,12.04,14.55,14.55,15.0
2023-02-22 19:00:00 UTC+0000,6.36,7.98,7.98,7.58
2023-02-22 23:00:00 UTC+0000,2.2,2.45,2.45,2.97
2023-02-23 03:00:00 UTC+0000,4.3,4.98,4.98,5.71
2023-02-23 07:00:00 UTC+0000,8.6,6.75,6.75,8.91
2023-02-23 11:00:00 UTC+0000,2.41,2.77,2.77,3.42
2023-02-23 15:00:00 UTC+0000,9.94,12.04,12.04,12.86
2023-02-23 19:00:00 UTC+0000,5.62,6.36,6.36,10.13
2023-02-23 23:00:00 UTC+0000,2.46,2.2,2.2,2.87
2023-02-24 03:00:00 UTC+0000,3.85,4.3,4.3,4.93
2023-02-24 07:00:00 UTC+0000,6.5,8.6,8.6,8.46
2023-02-24 11:00:00 UTC+0000,2.45,2.41,2.41,2.96
2023-02-24 15:00:00 UTC+0000,8.71,9.94,9.94,10.72
2023-02-24 19:00:00 UTC+0000,6.77,5.62,5.62,7.77
2023-02-24 23:00:00 UTC+0000,3.08,2.65,2.46,2.65
2023-02-25 03:00:00 UTC+0000,3.25,4.19,3.85,4.19
2023-02-25 07:00:00 UTC+0000,5.27,6.98,6.5,6.98
2023-02-25 11:00:00 UTC+0000,2.38,2.4,2.45,2.4
2023-02-25 15:00:00 UTC+0000,9.03,9.1,8.71,9.1
2023-02-25 19:00:00 UTC+0000,5.45,6.03,6.77,6.03
2023-02-25 23:00:00 UTC+0000,2.87,2.94,3.08,2.94
2023-02-26 03:00:00 UTC+0000,3.09,3.65,3.25,3.65
2023-02-26 07:00:00 UTC+0000,4.42,6.01,5.27,6.01
2023-02-26 11:00:00 UTC+0000,2.13,2.18,2.38,2.18
2023-02-26 15:00:00 UTC+0000,11.0,11.11,9.03,11.11
2023-02-26 19:00:00 UTC+0000,5.28,6.22,5.45,6.22
2023-02-26 23:00:00 UTC+0000,2.65,2.46,2.87,3.03
2023-02-27 03:00:00 UTC+0000,4.38,3.85,3.09,4.44
2023-02-27 07:00:00 UTC+0000,7.09,6.5,4.42,5.68
2023-02-27 11:00:00 UTC+0000,2.49,2.45,2.13,2.06
2023-02-27 15:00:00 UTC+0000,20.02,8.71,11.0,11.39
2023-02-27 19:00:00 UTC+0000,5.95,6.77,5.28,6.11
2023-02-27 23:00:00 UTC+0000,2.42,2.65,2.65,2.58
2023-02-28 03:00:00 UTC+0000,5.49,4.38,4.38,4.77
2023-02-28 07:00:00 UTC+0000,6.26,7.09,7.09,6.63
2023-02-28 11:00:00 UTC+0000,2.44,2.49,2.49,3.0
2023-02-28 15:00:00 UTC+0000,16.63,20.02,20.02,14.55
2023-02-28 19:00:00 UTC+0000,5.66,5.95,5.95,7.98
2023-02-28 23:00:00 UTC+0000,2.1,2.42,2.42,2.45
2023-03-01 03:00:00 UTC+0000,9.47,5.49,5.49,4.98
2023-03-01 07:00:00 UTC+0000,15.84,6.26,6.26,6.75
2023-03-01 11:00:00 UTC+0000,6.54,2.44,2.44,2.77
2023-03-01 15:00:00 UTC+0000,16.74,16.63,16.63,12.04
2023-03-01 19:00:00 UTC+0000,5.45,5.66,5.66,6.36
2023-03-01 23:00:00 UTC+0000,1.87,2.1,2.1,2.2
2023-03-02 03:00:00 UTC+0000,8.07,9.47,9.47,4.3
2023-03-02 07:00:00 UTC+0000,9.0,15.84,15.84,8.6
2023-03-02 11:00:00 UTC+0000,4.05,6.54,6.54,2.41
2023-03-02 15:00:00 UTC+0000,15.05,16.74,16.74,9.94
2023-03-02 19:00:00 UTC+0000,5.42,5.45,5.45,5.62
2023-03-02 23:00:00 UTC+0000,1.67,1.87,1.87,2.46
2023-03-03 03:00:00 UTC+0000,6.38,8.07,8.07,3.85
2023-03-03 07:00:00 UTC+0000,7.4,9.0,9.0,6.5
2023-03-03 11:00:00 UTC+0000,3.13,4.05,4.05,2.45
2023-03-03 15:00:00 UTC+0000,11.45,15.05,15.05,8.71
2023-03-03 19:00:00 UTC+0000,8.0,5.42,5.42,6.77
2023-03-03 23:00:00 UTC+0000,3.91,3.08,1.67,3.08
2023-03-04 03:00:00 UTC+0000,4.8,3.25,6.38,3.25
2023-03-04 07:00:00 UTC+0000,5.39,5.27,7.4,5.27
2023-03-04 11:00:00 UTC+0000,2.22,2.38,3.13,2.38
2023-03-04 15:00:00 UTC+0000,9.38,9.03,11.45,9.03
2023-03-04 19:00:00 UTC+0000,4.66,5.45,8.0,5.45
2023-03-04 23:00:00 UTC+0000,2.45,2.87,3.91,2.87
2023-03-05 03:00:00 UTC+0000,3.92,3.09,4.8,3.09
2023-03-05 07:00:00 UTC+0000,4.33,4.42,5.39,4.42
2023-03-05 11:00:00 UTC+0000,1.8,2.13,2.22,2.13
2023-03-05 15:00:00 UTC+0000,8.78,11.0,9.38,11.0
2023-03-05 19:00:00 UTC+0000,4.16,5.28,4.66,5.28
2023-03-05 23:00:00 UTC+0000,2.61,1.67,2.45,2.65
2023-03-06 03:00:00 UTC+0000,7.55,6.38,3.92,4.38
2023-03-06 07:00:00 UTC+0000,9.92,7.4,4.33,7.09
2023-03-06 11:00:00 UTC+0000,2.93,3.13,1.8,2.49
2023-03-06 15:00:00 UTC+0000,18.34,11.45,8.78,20.02
2023-03-06 19:00:00 UTC+0000,17.82,8.0,4.16,5.95
2023-03-06 23:00:00 UTC+0000,2.34,2.61,2.61,2.42
2023-03-07 03:00:00 UTC+0000,6.26,7.55,7.55,5.49
2023-03-07 07:00:00 UTC+0000,8.05,9.92,9.92,6.26
2023-03-07 11:00:00 UTC+0000,2.03,2.93,2.93,2.44
2023-03-07 15:00:00 UTC+0000,14.7,18.34,18.34,16.63
2023-03-07 19:00:00 UTC+0000,6.79,17.82,17.82,5.66
2023-03-07 23:00:00 UTC+0000,1.98,2.34,2.34,2.1
2023-03-08 03:00:00 UTC+0000,5.5,6.26,6.26,9.47
2023-03-08 07:00:00 UTC+0000,7.29,8.05,8.05,15.84
2023-03-08 11:00:00 UTC+0000,2.33,2.03,2.03,6.54
2023-03-08 15:00:00 UTC+0000,15.36,14.7,14.7,16.74
2023-03-08 19:00:00 UTC+0000,5.95,6.79,6.79,5.45
2023-03-08 23:00:00 UTC+0000,1.85,1.98,1.98,1.87
2023-03-09 03:00:00 UTC+0000,4.8,5.5,5.5,8.07
2023-03-09 07:00:00 UTC+0000,6.4,7.29,7.29,9.0
2023-03-09 11:00:00 UTC+0000,1.97,2.33,2.33,4.05
2023-03-09 15:00:00 UTC+0000,13.59,15.36,15.36,15.05
2023-03-09 19:00:00 UTC+0000,13.62,5.95,5.95,5.42
2023-03-09 23:00:00 UTC+0000,3.38,1.85,1.85,1.67
2023-03-10 03:00:00 UTC+0000,4.27,4.8,4.8,6.38
2023-03-10 07:00:00 UTC+0000,5.69,6.4,6.4,7.4
2023-03-10 11:00:00 UTC+0000,1.8,1.97,1.97,3.13
2023-03-10 15:00:00 UTC+0000,10.86,13.59,13.59,11.45
2023-03-10 19:00:00 UTC+0000,13.9,13.62,13.62,8.0
2023-03-10 23:00:00 UTC+0000,2.75,3.91,3.38,3.91
2023-03-11 03:00:00 UTC+0000,3.63,4.8,4.27,4.8
2023-03-11 07:00:00 UTC+0000,4.83,5.39,5.69,5.39
2023-03-11 11:00:00 UTC+0000,1.68,2.22,1.8,2.22
2023-03-11 15:00:00 UTC+0000,10.4,9.38,10.86,9.38
2023-03-11 19:00:00 UTC+0000,9.92,4.66,13.9,4.66
2023-03-11 23:00:00 UTC+0000,2.14,2.45,2.75,2.45
2023-03-12 03:00:00 UTC+0000,3.1,3.92,3.63,3.92
2023-03-12 07:00:00 UTC+0000,3.97,4.33,4.83,4.33
2023-03-12 11:00:00 UTC+0000,1.45,1.8,1.68,1.8
2023-03-12 15:00:00 UTC+0000,8.83,8.78,10.4,8.78
2023-03-12 19:00:00 UTC+0000,10.0,4.16,9.92,4.16
2023-03-12 23:00:00 UTC+0000,2.23,3.38,2.14,2.61
2023-03-13 03:00:00 UTC+0000,6.1,4.27,3.1,7.55
2023-03-13 07:00:00 UTC+0000,10.39,5.69,3.97,9.92
2023-03-13 11:00:00 UTC+0000,1.69,1.8,1.45,2.93
2023-03-13 15:00:00 UTC+0000,15.43,10.86,8.83,18.34
2023-03-13 19:00:00 UTC+0000,10.9,13.9,10.0,17.82
2023-03-13 23:00:00 UTC+0000,2.1,2.23,2.23,2.34
2023-03-14 03:00:00 UTC+0000,4.47,6.1,6.1,6.26
2023-03-14 07:00:00 UTC+0000,7.15,10.39,10.39,8.05
2023-03-14 11:00:00 UTC+0000,1.64,1.69,1.69,2.03
2023-03-14 15:00:00 UTC+0000,14.4,15.43,15.43,14.7
2023-03-14 19:00:00 UTC+0000,8.26,10.9,10.9,6.79
2023-03-14 23:00:00 UTC+0000,2.05,2.1,2.1,1.98
2023-03-15 03:00:00 UTC+0000,4.09,4.47,4.47,5.5
2023-03-15 07:00:00 UTC+0000,6.13,7.15,7.15,7.29
2023-03-15 11:00:00 UTC+0000,1.66,1.64,1.64,2.33
2023-03-15 15:00:00 UTC+0000,20.89,14.4,14.4,15.36
2023-03-15 19:00:00 UTC+0000,9.32,8.26,8.26,5.95
2023-03-15 23:00:00 UTC+0000,2.33,2.05,2.05,1.85
2023-03-16 03:00:00 UTC+0000,22.5,4.09,4.09,4.8
2023-03-16 07:00:00 UTC+0000,23.4,6.13,6.13,6.4
2023-03-16 11:00:00 UTC+0000,13.32,1.66,1.66,1.97
2023-03-16 15:00:00 UTC+0000,14.76,20.89,20.89,13.59
2023-03-16 19:00:00 UTC+0000,7.9,9.32,9.32,13.62
2023-03-16 23:00:00 UTC+0000,7.68,2.33,2.33,3.38
2023-03-17 03:00:00 UTC+0000,42.16,22.5,22.5,4.27
2023-03-17 07:00:00 UTC+0000,37.46,23.4,23.4,5.69
2023-03-17 11:00:00 UTC+0000,20.52,13.32,13.32,1.8
2023-03-17 15:00:00 UTC+0000,38.34,14.76,14.76,10.86
2023-03-17 19:00:00 UTC+0000,9.22,7.9,7.9,13.9
2023-03-17 23:00:00 UTC+0000,3.51,2.75,7.68,2.75
2023-03-18 03:00:00 UTC+0000,11.48,3.63,42.16,3.63
2023-03-18 07:00:00 UTC+0000,11.01,4.83,37.46,4.83
2023-03-18 11:00:00 UTC+0000,7.83,1.68,20.52,1.68
2023-03-18 15:00:00 UTC+0000,17.36,10.4,38.34,10.4
2023-03-18 19:00:00 UTC+0000,7.33,9.92,9.22,9.92
2023-03-18 23:00:00 UTC+0000,5.04,2.14,3.51,2.14
2023-03-19 03:00:00 UTC+0000,9.07,3.1,11.48,3.1
2023-03-19 07:00:00 UTC+0000,8.07,3.97,11.01,3.97
2023-03-19 11:00:00 UTC+0000,5.2,1.45,7.83,1.45
2023-03-19 15:00:00 UTC+0000,13.81,8.83,17.36,8.83
2023-03-19 19:00:00 UTC+0000,6.89,10.0,7.33,10.0
2023-03-19 23:00:00 UTC+0000,2.85,7.68,5.04,2.23
2023-03-20 03:00:00 UTC+0000,7.04,42.16,9.07,6.1
2023-03-20 07:00:00 UTC+0000,7.33,37.46,8.07,10.39
2023-03-20 11:00:00 UTC+0000,3.97,20.52,5.2,1.69
2023-03-20 15:00:00 UTC+0000,14.03,38.34,13.81,15.43
2023-03-20 19:00:00 UTC+0000,7.07,9.22,6.89,10.9
2023-03-20 23:00:00 UTC+0000,2.57,2.85,2.85,2.1
2023-03-21 03:00:00 UTC+0000,5.6,7.04,7.04,4.47
2023-03-21 07:00:00 UTC+0000,6.44,7.33,7.33,7.15
2023-03-21 11:00:00 UTC+0000,3.05,3.97,3.97,1.64
2023-03-21 15:00:00 UTC+0000,11.47,14.03,14.03,14.4
2023-03-21 19:00:00 UTC+0000,11.53,7.07,7.07,8.26
2023-03-21 23:00:00 UTC+0000,4.28,2.57,2.57,2.05
2023-03-22 03:00:00 UTC+0000,5.47,5.6,5.6,4.09
2023-03-22 07:00:00 UTC+0000,11.43,6.44,6.44,6.13
2023-03-22 11:00:00 UTC+0000,4.05,3.05,3.05,1.66
2023-03-22 15:00:00 UTC+0000,18.2,11.47,11.47,20.89
2023-03-22 19:00:00 UTC+0000,10.68,11.53,11.53,9.32
2023-03-22 23:00:00 UTC+0000,4.45,4.28,4.28,2.33
2023-03-23 03:00:00 UTC+0000,4.72,5.47,5.47,22.5
2023-03-23 07:00:00 UTC+0000,7.42,11.43,11.43,23.4
2023-03-23 11:00:00 UTC+0000,2.97,4.05,4.05,13.32
2023-03-23 15:00:00 UTC+0000,18.83,18.2,18.2,14.76
2023-03-23 19:00:00 UTC+0000,12.7,10.68,10.68,7.9
2023-03-23 23:00:00 UTC+0000,5.02,4.45,4.45,7.68
2023-03-24 03:00:00 UTC+0000,4.66,4.72,4.72,42.16
2023-03-24 07:00:00 UTC+0000,15.47,7.42,7.42,37.46
2023-03-24 11:00:00 UTC+0000,2.89,2.97,2.97,20.52
2023-03-24 15:00:00 UTC+0000,18.78,18.83,18.83,38.34
2023-03-24 19:00:00 UTC+0000,20.0,12.7,12.7,9.22
2023-03-24 23:00:00 UTC+0000,13.74,3.51,5.02,3.51
2023-03-25 03:00:00 UTC+0000,7.06,11.48,4.66,11.48
2023-03-25 07:00:00 UTC+0000,11.93,11.01,15.47,11.01
2023-03-25 11:00:00 UTC+0000,2.38,7.83,2.89,7.83
2023-03-25 15:00:00 UTC+0000,14.89,17.36,18.78,17.36
2023-03-25 19:00:00 UTC+0000,11.5,7.33,20.0,7.33
2023-03-25 23:00:00 UTC+0000,5.51,5.04,13.74,5.04
2023-03-26 02:00:00 UTC+0000,4.42,9.07,7.06,9.07
2023-03-26 06:00:00 UTC+0000,8.4,8.07,11.93,8.07
2023-03-26 10:00:00 UTC+0000,2.21,5.2,2.38,5.2
2023-03-26 14:00:00 UTC+0000,13.45,13.81,14.89,13.81
2023-03-26 18:00:00 UTC+0000,9.41,6.89,11.5,6.89
2023-03-26 22:00:00 UTC+0000,4.46,5.02,5.51,2.85
2023-03-27 02:00:00 UTC+0000,10.47,4.66,4.42,7.04
2023-03-27 06:00:00 UTC+0000,20.04,15.47,8.4,7.33
2023-03-27 10:00:00 UTC+0000,2.61,2.89,2.21,3.97
2023-03-27 14:00:00 UTC+0000,14.59,18.78,13.45,14.03
2023-03-27 18:00:00 UTC+0000,9.16,20.0,9.41,7.07
2023-03-27 22:00:00 UTC+0000,3.77,4.46,4.46,2.57
2023-03-28 02:00:00 UTC+0000,12.56,10.47,10.47,5.6
2023-03-28 06:00:00 UTC+0000,13.18,20.04,20.04,6.44
2023-03-28 10:00:00 UTC+0000,2.84,2.61,2.61,3.05
2023-03-28 14:00:00 UTC+0000,21.29,14.59,14.59,11.47
2023-03-28 18:00:00 UTC+0000,11.82,9.16,9.16,11.53
2023-03-28 22:00:00 UTC+0000,3.45,3.77,3.77,4.28
2023-03-29 02:00:00 UTC+0000,8.28,12.56,12.56,5.47
2023-03-29 06:00:00 UTC+0000,11.45,13.18,13.18,11.43
2023-03-29 10:00:00 UTC+0000,3.5,2.84,2.84,4.05
2023-03-29 14:00:00 UTC+0000,15.18,21.29,21.29,18.2
2023-03-29 18:00:00 UTC+0000,16.6,11.82,11.82,10.68
2023-03-29 22:00:00 UTC+0000,5.07,3.45,3.45,4.45
2023-03-30 02:00:00 UTC+0000,7.1,8.28,8.28,4.72
2023-03-30 06:00:00 UTC+0000,17.91,11.45,11.45,7.42
2023-03-30 10:00:00 UTC+0000,3.33,3.5,3.5,2.97
2023-03-30 14:00:00 UTC+0000,14.71,15.18,15.18,18.83
2023-03-30 18:00:00 UTC+0000,10.65,16.6,16.6,12.7
2023-03-30 22:00:00 UTC+0000,3.3,5.07,5.07,5.02
2023-03-31 02:00:00 UTC+0000,7.79,7.1,7.1,4.66
2023-03-31 06:00:00 UTC+0000,14.21,17.91,17.91,15.47
2023-03-31 10:00:00 UTC+0000,2.76,3.33,3.33,2.89
2023-03-31 14:00:00 UTC+0000,12.39,14.71,14.71,18.78
2023-03-31 18:00:00 UTC+0000,11.5,10.65,10.65,20.0
2023-03-31 22:00:00 UTC+0000,3.62,13.74,3.3,13.74
2023-04-01 02:00:00 UTC+0000,5.46,7.06,7.79,7.06
2023-04-01 06:00:00 UTC+0000,10.64,11.93,14.21,11.93
2023-04-01 10:00:00 UTC+0000,2.29,2.38,2.76,2.38
2023-04-01 14:00:00 UTC+0000,9.88,14.89,12.39,14.89
2023-04-01 18:00:00 UTC+0000,8.71,11.5,11.5,11.5
2023-04-01 22:00:00 UTC+0000,3.81,5.51,3.62,5.51
2023-04-02 02:00:00 UTC+0000,5.07,4.42,5.46,4.42
2023-04-02 06:00:00 UTC+0000,9.31,8.4,10.64,8.4
2023-04-02 10:00:00 UTC+0000,2.06,2.21,2.29,2.21
2023-04-02 14:00:00 UTC+0000,9.12,13.45,9.88,13.45
2023-04-02 18:00:00 UTC+0000,7.34,9.41,8.71,9.41
2023-04-02 22:00:00 UTC+0000,3.33,3.3,3.81,4.46
2023-04-03 02:00:00 UTC+0000,6.34,7.79,5.07,10.47
2023-04-03 06:00:00 UTC+0000,11.24,14.21,9.31,20.04
2023-04-03 10:00:00 UTC+0000,3.39,2.76,2.06,2.61
2023-04-03 14:00:00 UTC+0000,11.97,12.39,9.12,14.59
2023-04-03 18:00:00 UTC+0000,9.02,11.5,7.34,9.16
2023-04-03 22:00:00 UTC+0000,3.19,3.33,3.33,3.77
2023-04-04 02:00:00 UTC+0000,7.58,6.34,6.34,12.56
2023-04-04 06:00:00 UTC+0000,21.72,11.24,11.24,13.18
2023-04-04 10:00:00 UTC+0000,3.14,3.39,3.39,2.84
2023-04-04 14:00:00 UTC+0000,12.31,11.97,11.97,21.29
2023-04-04 18:00:00 UTC+0000,8.84,9.02,9.02,11.82
2023-04-04 22:00:00 UTC+0000,3.13,3.19,3.19,3.45
2023-04-05 02:00:00 UTC+0000,7.0,7.58,7.58,8.28
2023-04-05 06:00:00 UTC+0000,14.88,21.72,21.72,11.45
2023-04-05 10:00:00 UTC+0000,2.77,3.14,3.14,3.5
2023-04-05 14:00:00 UTC+0000,12.26,12.31,12.31,15.18
2023-04-05 18:00:00 UTC+0000,8.86,8.84,8.84,16.6
2023-04-05 22:00:00 UTC+0000,2.94,3.13,3.13,5.07
2023-04-06 02:00:00 UTC+0000,5.76,7.0,7.0,7.1
2023-04-06 06:00:00 UTC+0000,12.62,14.88,14.88,17.91
2023-04-06 10:00:00 UTC+0000,2.89,2.77,2.77,3.33
2023-04-06 14:00:00 UTC+0000,11.1,12.26,12.26,14.71
2023-04-06 18:00:00 UTC+0000,7.74,8.86,8.86,10.65
2023-04-06 22:00:00 UTC+0000,2.83,2.94,2.94,3.3
2023-04-07 02:00:00 UTC+0000,4.85,5.76,5.76,7.79
2023-04-07 06:00:00 UTC+0000,9.17,12.62,12.62,14.21
2023-04-07 10:00:00 UTC+0000,2.41,2.89,2.89,2.76
2023-04-07 14:00:00 UTC+0000,9.48,11.1,11.1,12.39
2023-04-07 18:00:00 UTC+0000,6.87,7.74,7.74,11.5
2023-04-07 22:00:00 UTC+0000,2.52,3.62,2.83,3.62
2023-04-08 02:00:00 UTC+0000,4.1,5.46,4.85,5.46
2023-04-08 06:00:00 UTC+0000,8.29,10.64,9.17,10.64
2023-04-08 10:00:00 UTC+0000,2.33,2.29,2.41,2.29
2023-04-08 14:00:00 UTC+0000,9.06,9.88,9.48,9.88
2023-04-08 18:00:00 UTC+0000,7.27,8.71,6.87,8.71
2023-04-08 22:00:00 UTC+0000,3.99,3.81,2.52,3.81
2023-04-09 02:00:00 UTC+0000,3.85,5.07,4.1,5.07
2023-04-09 06:00:00 UTC+0000,7.47,9.31,8.29,9.31
2023-04-09 10:00:00 UTC+0000,2.11,2.06,2.33,2.06
2023-04-09 14:00:00 UTC+0000,10.53,9.12,9.06,9.12
2023-04-09 18:00:00 UTC+0000,10.43,7.34,7.27,7.34
2023-04-09 22:00:00 UTC+0000,9.49,2.83,3.99,3.33
2023-04-10 02:00:00 UTC+0000,3.93,4.85,3.85,6.34
2023-04-10 06:00:00 UTC+0000,25.04,9.17,7.47,11.24
2023-04-10 10:00:00 UTC+0000,5.36,2.41,2.11,3.39
2023-04-10 14:00:00 UTC+0000,11.89,9.48,10.53,11.97
2023-04-10 18:00:00 UTC+0000,7.94,6.87,10.43,9.02
2023-04-10 22:00:00 UTC+0000,5.16,9.49,9.49,3.19
2023-04-11 02:00:00 UTC+0000,11.53,3.93,3.93,7.58
2023-04-11 06:00:00 UTC+0000,22.85,25.04,25.04,21.72
2023-04-11 10:00:00 UTC+0000,3.56,5.36,5.36,3.14
2023-04-11 14:00:00 UTC+0000,13.6,11.89,11.89,12.31
2023-04-11 18:00:00 UTC+0000,13.6,7.94,7.94,8.84
2023-04-11 22:00:00 UTC+0000,4.45,5.16,5.16,3.13
2023-04-12 02:00:00 UTC+0000,5.4,11.53,11.53,7.0
2023-04-12 06:00:00 UTC+0000,11.7,22.85,22.85,14.88
2023-04-12 10:00:00 UTC+0000,3.27,3.56,3.56,2.77
2023-04-12 14:00:00 UTC+0000,13.4,13.6,13.6,12.26
2023-04-12 18:00:00 UTC+0000,10.28,13.6,13.6,8.86
2023-04-12 22:00:00 UTC+0000,4.03,4.45,4.45,2.94
2023-04-13 02:00:00 UTC+0000,5.0,5.4,5.4,5.76
2023-04-13 06:00:00 UTC+0000,9.76,11.7,11.7,12.62
