time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2021-09-06 22:00:00 UTC+0000,0.2,0.3125,0.3125,0.1725
2021-09-07 02:00:00 UTC+0000,2.3175,2.25,2.25,0.5
2021-09-07 06:00:00 UTC+0000,10.0,7.76,7.76,3.94
2021-09-07 10:00:00 UTC+0000,2.125,2.21,2.21,1.43
2021-09-07 14:00:00 UTC+0000,15.38,15.76,15.76,4.2875
2021-09-07 18:00:00 UTC+0000,5.425,5.8325,5.8325,3.985
2021-09-07 22:00:00 UTC+0000,0.0025,0.2,0.2,0.0725
2021-09-08 02:00:00 UTC+0000,1.025,2.3175,2.3175,0.3825
2021-09-08 06:00:00 UTC+0000,7.4925,10.0,10.0,3.8
2021-09-08 10:00:00 UTC+0000,1.3525,2.125,2.125,1.0
2021-09-08 14:00:00 UTC+0000,10.25,15.38,15.38,3.69
2021-09-08 18:00:00 UTC+0000,4.3175,5.425,5.425,3.45
2021-09-08 22:00:00 UTC+0000,0.25,0.0025,0.0025,0.1
2021-09-09 02:00:00 UTC+0000,2.125,1.025,1.025,0.85
2021-09-09 06:00:00 UTC+0000,7.375,7.4925,7.4925,3.6775
2021-09-09 10:00:00 UTC+0000,1.175,1.3525,1.3525,0.75
2021-09-09 14:00:00 UTC+0000,10.0,10.25,10.25,4.2
2021-09-09 18:00:00 UTC+0000,4.135,4.3175,4.3175,2.9575
2021-09-09 22:00:00 UTC+0000,0.0375,0.25,0.25,0.0
2021-09-10 02:00:00 UTC+0000,0.85,2.125,2.125,0.4
2021-09-10 06:00:00 UTC+0000,5.6675,7.375,7.375,3.0
2021-09-10 10:00:00 UTC+0000,0.845,1.175,1.175,0.555
2021-09-10 14:00:00 UTC+0000,6.83,10.0,10.0,3.0
2021-09-10 18:00:00 UTC+0000,3.185,4.135,4.135,2.25
2021-09-10 22:00:00 UTC+0000,0.25,0.03,0.0375,0.03
2021-09-11 02:00:00 UTC+0000,0.43,0.2275,0.85,0.2275
2021-09-11 06:00:00 UTC+0000,3.5,2.3125,5.6675,2.3125
2021-09-11 10:00:00 UTC+0000,0.625,0.505,0.845,0.505
2021-09-11 14:00:00 UTC+0000,5.27,3.5,6.83,3.5
2021-09-11 18:00:00 UTC+0000,2.525,2.88,3.185,2.88
2021-09-11 22:00:00 UTC+0000,0.27,0.195,0.25,0.195
2021-09-12 02:00:00 UTC+0000,0.27,0.165,0.43,0.165
2021-09-12 06:00:00 UTC+0000,2.4325,1.59,3.5,1.59
2021-09-12 10:00:00 UTC+0000,0.7,0.575,0.625,0.575
2021-09-12 14:00:00 UTC+0000,3.77,2.75,5.27,2.75
2021-09-12 18:00:00 UTC+0000,2.42,2.355,2.525,2.355
2021-09-12 22:00:00 UTC+0000,0.25,0.0375,0.27,0.3125
2021-09-13 02:00:00 UTC+0000,1.75,0.85,0.27,2.25
2021-09-13 06:00:00 UTC+0000,6.765,5.6675,2.4325,7.76
2021-09-13 10:00:00 UTC+0000,2.8275,0.845,0.7,2.21
2021-09-13 14:00:00 UTC+0000,12.86,6.83,3.77,15.76
2021-09-13 18:00:00 UTC+0000,5.6125,3.185,2.42,5.8325
2021-09-13 22:00:00 UTC+0000,0.2,0.25,0.25,0.2
2021-09-14 02:00:00 UTC+0000,1.55,1.75,1.75,2.3175
2021-09-14 06:00:00 UTC+0000,5.2575,6.765,6.765,10.0
2021-09-14 10:00:00 UTC+0000,1.85,2.8275,2.8275,2.125
2021-09-14 14:00:00 UTC+0000,10.1,12.86,12.86,15.38
2021-09-14 18:00:00 UTC+0000,4.445,5.6125,5.6125,5.425
2021-09-14 22:00:00 UTC+0000,0.0,0.2,0.2,0.0025
2021-09-15 02:00:00 UTC+0000,1.06,1.55,1.55,1.025
2021-09-15 06:00:00 UTC+0000,15.45,5.2575,5.2575,7.4925
2021-09-15 10:00:00 UTC+0000,1.47,1.85,1.85,1.3525
2021-09-15 14:00:00 UTC+0000,14.655,10.1,10.1,10.25
2021-09-15 18:00:00 UTC+0000,8.75,4.445,4.445,4.3175
2021-09-15 22:00:00 UTC+0000,1.5,0.0,0.0,0.25
2021-09-16 02:00:00 UTC+0000,3.6,1.06,1.06,2.125
2021-09-16 06:00:00 UTC+0000,10.5,15.45,15.45,7.375
2021-09-16 10:00:00 UTC+0000,1.2575,1.47,1.47,1.175
2021-09-16 14:00:00 UTC+0000,11.0,14.655,14.655,10.0
2021-09-16 18:00:00 UTC+0000,7.0,8.75,8.75,4.135
2021-09-16 22:00:00 UTC+0000,1.0,1.5,1.5,0.0375
2021-09-17 02:00:00 UTC+0000,4.195,3.6,3.6,0.85
2021-09-17 06:00:00 UTC+0000,8.525,10.5,10.5,5.6675
2021-09-17 10:00:00 UTC+0000,1.27,1.2575,1.2575,0.845
2021-09-17 14:00:00 UTC+0000,8.8975,11.0,11.0,6.83
2021-09-17 18:00:00 UTC+0000,4.625,7.0,7.0,3.185
2021-09-17 22:00:00 UTC+0000,1.34,0.25,1.0,0.25
2021-09-18 02:00:00 UTC+0000,1.6875,0.43,4.195,0.43
2021-09-18 06:00:00 UTC+0000,6.01,3.5,8.525,3.5
2021-09-18 10:00:00 UTC+0000,1.34,0.625,1.27,0.625
2021-09-18 14:00:00 UTC+0000,7.42,5.27,8.8975,5.27
2021-09-18 18:00:00 UTC+0000,3.0,2.525,4.625,2.525
2021-09-18 22:00:00 UTC+0000,1.0,0.27,1.34,0.27
2021-09-19 02:00:00 UTC+0000,0.975,0.27,1.6875,0.27
2021-09-19 06:00:00 UTC+0000,3.6675,2.4325,6.01,2.4325
2021-09-19 10:00:00 UTC+0000,4.45,0.7,1.34,0.7
2021-09-19 14:00:00 UTC+0000,6.3975,3.77,7.42,3.77
2021-09-19 18:00:00 UTC+0000,5.095,2.42,3.0,2.42
2021-09-19 22:00:00 UTC+0000,0.5,1.0,1.0,0.25
2021-09-20 02:00:00 UTC+0000,1.7,4.195,0.975,1.75
2021-09-20 06:00:00 UTC+0000,7.2425,8.525,3.6675,6.765
2021-09-20 10:00:00 UTC+0000,2.475,1.27,4.45,2.8275
2021-09-20 14:00:00 UTC+0000,14.54,8.8975,6.3975,12.86
2021-09-20 18:00:00 UTC+0000,7.49,4.625,5.095,5.6125
2021-09-20 22:00:00 UTC+0000,0.3,0.5,0.5,0.2
2021-09-21 02:00:00 UTC+0000,1.675,1.7,1.7,1.55
2021-09-21 06:00:00 UTC+0000,9.095,7.2425,7.2425,5.2575
2021-09-21 10:00:00 UTC+0000,1.75,2.475,2.475,1.85
2021-09-21 14:00:00 UTC+0000,14.5,14.54,14.54,10.1
2021-09-21 18:00:00 UTC+0000,6.425,7.49,7.49,4.445
2021-09-21 22:00:00 UTC+0000,0.2,0.3,0.3,0.0
2021-09-22 02:00:00 UTC+0000,1.25,1.675,1.675,1.06
2021-09-22 06:00:00 UTC+0000,9.5775,9.095,9.095,15.45
2021-09-22 10:00:00 UTC+0000,1.25,1.75,1.75,1.47
2021-09-22 14:00:00 UTC+0000,12.5,14.5,14.5,14.655
2021-09-22 18:00:00 UTC+0000,5.75,6.425,6.425,8.75
2021-09-22 22:00:00 UTC+0000,1.665,0.2,0.2,1.5
2021-09-23 02:00:00 UTC+0000,15.6025,1.25,1.25,3.6
2021-09-23 06:00:00 UTC+0000,33.385,9.5775,9.5775,10.5
2021-09-23 10:00:00 UTC+0000,1.25,1.25,1.25,1.2575
2021-09-23 14:00:00 UTC+0000,9.975,12.5,12.5,11.0
2021-09-23 18:00:00 UTC+0000,5.22,5.75,5.75,7.0
2021-09-23 22:00:00 UTC+0000,0.5,1.665,1.665,1.0
2021-09-24 02:00:00 UTC+0000,6.2475,15.6025,15.6025,4.195
2021-09-24 06:00:00 UTC+0000,14.09,33.385,33.385,8.525
2021-09-24 10:00:00 UTC+0000,2.185,1.25,1.25,1.27
2021-09-24 14:00:00 UTC+0000,8.9025,9.975,9.975,8.8975
2021-09-24 18:00:00 UTC+0000,4.45,5.22,5.22,4.625
2021-09-24 22:00:00 UTC+0000,0.43,1.34,0.5,1.34
2021-09-25 02:00:00 UTC+0000,1.73,1.6875,6.2475,1.6875
2021-09-25 06:00:00 UTC+0000,6.25,6.01,14.09,6.01
2021-09-25 10:00:00 UTC+0000,1.125,1.34,2.185,1.34
2021-09-25 14:00:00 UTC+0000,13.58,7.42,8.9025,7.42
2021-09-25 18:00:00 UTC+0000,4.5,3.0,4.45,3.0
2021-09-25 22:00:00 UTC+0000,0.35,1.0,0.43,1.0
2021-09-26 02:00:00 UTC+0000,1.0925,0.975,1.73,0.975
2021-09-26 06:00:00 UTC+0000,4.1675,3.6675,6.25,3.6675
2021-09-26 10:00:00 UTC+0000,1.2325,4.45,1.125,4.45
2021-09-26 14:00:00 UTC+0000,9.75,6.3975,13.58,6.3975
2021-09-26 18:00:00 UTC+0000,4.84,5.095,4.5,5.095
2021-09-26 22:00:00 UTC+0000,0.3025,0.5,0.35,0.5
2021-09-27 02:00:00 UTC+0000,1.7725,6.2475,1.0925,1.7
2021-09-27 06:00:00 UTC+0000,7.0,14.09,4.1675,7.2425
2021-09-27 10:00:00 UTC+0000,2.25,2.185,1.2325,2.475
2021-09-27 14:00:00 UTC+0000,11.96,8.9025,9.75,14.54
2021-09-27 18:00:00 UTC+0000,4.3,4.45,4.84,7.49
2021-09-27 22:00:00 UTC+0000,0.2,0.3025,0.3025,0.3
2021-09-28 02:00:00 UTC+0000,1.5,1.7725,1.7725,1.675
2021-09-28 06:00:00 UTC+0000,13.7,7.0,7.0,9.095
2021-09-28 10:00:00 UTC+0000,1.6275,2.25,2.25,1.75
2021-09-28 14:00:00 UTC+0000,19.5125,11.96,11.96,14.5
2021-09-28 18:00:00 UTC+0000,6.795,4.3,4.3,6.425
2021-09-28 22:00:00 UTC+0000,0.12,0.2,0.2,0.2
2021-09-29 02:00:00 UTC+0000,1.125,1.5,1.5,1.25
2021-09-29 06:00:00 UTC+0000,13.25,13.7,13.7,9.5775
2021-09-29 10:00:00 UTC+0000,1.25,1.6275,1.6275,1.25
2021-09-29 14:00:00 UTC+0000,11.25,19.5125,19.5125,12.5
2021-09-29 18:00:00 UTC+0000,4.75,6.795,6.795,5.75
2021-09-29 22:00:00 UTC+0000,2.2625,0.12,0.12,1.665
2021-09-30 02:00:00 UTC+0000,4.5,1.125,1.125,15.6025
2021-09-30 06:00:00 UTC+0000,10.665,13.25,13.25,33.385
2021-09-30 10:00:00 UTC+0000,2.715,1.25,1.25,1.25
2021-09-30 14:00:00 UTC+0000,22.915,11.25,11.25,9.975
2021-09-30 18:00:00 UTC+0000,18.6,4.75,4.75,5.22
2021-09-30 22:00:00 UTC+0000,0.675,2.2625,2.2625,0.5
2021-10-01 02:00:00 UTC+0000,1.47,4.5,4.5,6.2475
2021-10-01 06:00:00 UTC+0000,9.7325,10.665,10.665,14.09
2021-10-01 10:00:00 UTC+0000,2.2,2.715,2.715,2.185
2021-10-01 14:00:00 UTC+0000,17.6275,22.915,22.915,8.9025
2021-10-01 18:00:00 UTC+0000,8.9,18.6,18.6,4.45
2021-10-01 22:00:00 UTC+0000,0.325,0.43,0.675,0.43
2021-10-02 02:00:00 UTC+0000,0.85,1.73,1.47,1.73
2021-10-02 06:00:00 UTC+0000,7.0425,6.25,9.7325,6.25
2021-10-02 10:00:00 UTC+0000,1.2,1.125,2.2,1.125
2021-10-02 14:00:00 UTC+0000,10.595,13.58,17.6275,13.58
2021-10-02 18:00:00 UTC+0000,4.75,4.5,8.9,4.5
2021-10-02 22:00:00 UTC+0000,9.36,0.35,0.325,0.35
2021-10-03 02:00:00 UTC+0000,10.76,1.0925,0.85,1.0925
2021-10-03 06:00:00 UTC+0000,8.455,4.1675,7.0425,4.1675
2021-10-03 10:00:00 UTC+0000,8.455,1.2325,1.2,1.2325
2021-10-03 14:00:00 UTC+0000,17.25,9.75,10.595,9.75
2021-10-03 18:00:00 UTC+0000,9.17,4.84,4.75,4.84
2021-10-03 22:00:00 UTC+0000,1.5,0.675,9.36,0.3025
2021-10-04 02:00:00 UTC+0000,3.9225,1.47,10.76,1.7725
2021-10-04 06:00:00 UTC+0000,15.8,9.7325,8.455,7.0
2021-10-04 10:00:00 UTC+0000,4.34,2.2,8.455,2.25
2021-10-04 14:00:00 UTC+0000,19.75,17.6275,17.25,11.96
2021-10-04 18:00:00 UTC+0000,7.985,8.9,9.17,4.3
2021-10-04 22:00:00 UTC+0000,1.25,1.5,1.5,0.2
2021-10-05 02:00:00 UTC+0000,3.75,3.9225,3.9225,1.5
2021-10-05 06:00:00 UTC+0000,16.145,15.8,15.8,13.7
2021-10-05 10:00:00 UTC+0000,2.6975,4.34,4.34,1.6275
2021-10-05 14:00:00 UTC+0000,18.8975,19.75,19.75,19.5125
2021-10-05 18:00:00 UTC+0000,5.7975,7.985,7.985,6.795
2021-10-05 22:00:00 UTC+0000,0.285,1.25,1.25,0.12
2021-10-06 02:00:00 UTC+0000,1.25,3.75,3.75,1.125
2021-10-06 06:00:00 UTC+0000,24.4,16.145,16.145,13.25
2021-10-06 10:00:00 UTC+0000,2.19,2.6975,2.6975,1.25
2021-10-06 14:00:00 UTC+0000,18.3325,18.8975,18.8975,11.25
2021-10-06 18:00:00 UTC+0000,8.205,5.7975,5.7975,4.75
2021-10-06 22:00:00 UTC+0000,6.85,0.285,0.285,2.2625
2021-10-07 02:00:00 UTC+0000,42.5,1.25,1.25,4.5
2021-10-07 06:00:00 UTC+0000,199.75,24.4,24.4,10.665
2021-10-07 10:00:00 UTC+0000,75.0,2.19,2.19,2.715
2021-10-07 14:00:00 UTC+0000,173.5175,18.3325,18.3325,22.915
2021-10-07 18:00:00 UTC+0000,72.5,8.205,8.205,18.6
2021-10-07 22:00:00 UTC+0000,2.25,6.85,6.85,0.675
2021-10-08 02:00:00 UTC+0000,9.5575,42.5,42.5,1.47
2021-10-08 06:00:00 UTC+0000,49.3925,199.75,199.75,9.7325
2021-10-08 10:00:00 UTC+0000,22.25,75.0,75.0,2.2
2021-10-08 14:00:00 UTC+0000,59.4925,173.5175,173.5175,17.6275
2021-10-08 18:00:00 UTC+0000,19.5,72.5,72.5,8.9
2021-10-08 22:00:00 UTC+0000,1.25,0.325,2.25,0.325
2021-10-09 02:00:00 UTC+0000,3.25,0.85,9.5575,0.85
2021-10-09 06:00:00 UTC+0000,15.26,7.0425,49.3925,7.0425
2021-10-09 10:00:00 UTC+0000,8.575,1.2,22.25,1.2
2021-10-09 14:00:00 UTC+0000,21.25,10.595,59.4925,10.595
2021-10-09 18:00:00 UTC+0000,8.6775,4.75,19.5,4.75
2021-10-09 22:00:00 UTC+0000,0.725,9.36,1.25,9.36
2021-10-10 02:00:00 UTC+0000,2.43,10.76,3.25,10.76
2021-10-10 06:00:00 UTC+0000,9.87,8.455,15.26,8.455
2021-10-10 10:00:00 UTC+0000,5.155,8.455,8.575,8.455
2021-10-10 14:00:00 UTC+0000,22.735,17.25,21.25,17.25
2021-10-10 18:00:00 UTC+0000,10.205,9.17,8.6775,9.17
2021-10-10 22:00:00 UTC+0000,2.0825,2.25,0.725,1.5
2021-10-11 02:00:00 UTC+0000,23.5,9.5575,2.43,3.9225
2021-10-11 06:00:00 UTC+0000,47.64,49.3925,9.87,15.8
2021-10-11 10:00:00 UTC+0000,25.0,22.25,5.155,4.34
2021-10-11 14:00:00 UTC+0000,30.0,59.4925,22.735,19.75
2021-10-11 18:00:00 UTC+0000,9.5175,19.5,10.205,7.985
2021-10-11 22:00:00 UTC+0000,5.76,2.0825,2.0825,1.25
2021-10-12 02:00:00 UTC+0000,16.6675,23.5,23.5,3.75
2021-10-12 06:00:00 UTC+0000,50.8325,47.64,47.64,16.145
2021-10-12 10:00:00 UTC+0000,19.53,25.0,25.0,2.6975
2021-10-12 14:00:00 UTC+0000,40.08,30.0,30.0,18.8975
2021-10-12 18:00:00 UTC+0000,12.1625,9.5175,9.5175,5.7975
2021-10-12 22:00:00 UTC+0000,11.0,5.76,5.76,0.285
2021-10-13 02:00:00 UTC+0000,50.7175,16.6675,16.6675,1.25
2021-10-13 06:00:00 UTC+0000,265.09,50.8325,50.8325,24.4
2021-10-13 10:00:00 UTC+0000,86.25,19.53,19.53,2.19
2021-10-13 14:00:00 UTC+0000,120.275,40.08,40.08,18.3325
2021-10-13 18:00:00 UTC+0000,71.5625,12.1625,12.1625,8.205
2021-10-13 22:00:00 UTC+0000,9.75,11.0,11.0,6.85
2021-10-14 02:00:00 UTC+0000,36.665,50.7175,50.7175,42.5
2021-10-14 06:00:00 UTC+0000,160.47,265.09,265.09,199.75
2021-10-14 10:00:00 UTC+0000,45.81,86.25,86.25,75.0
2021-10-14 14:00:00 UTC+0000,68.75,120.275,120.275,173.5175
2021-10-14 18:00:00 UTC+0000,31.665,71.5625,71.5625,72.5
2021-10-14 22:00:00 UTC+0000,4.3,9.75,9.75,2.25
2021-10-15 02:00:00 UTC+0000,12.2,36.665,36.665,9.5575
2021-10-15 06:00:00 UTC+0000,68.3325,160.47,160.47,49.3925
2021-10-15 10:00:00 UTC+0000,25.35,45.81,45.81,22.25
2021-10-15 14:00:00 UTC+0000,34.98,68.75,68.75,59.4925
2021-10-15 18:00:00 UTC+0000,16.225,31.665,31.665,19.5
2021-10-15 22:00:00 UTC+0000,2.575,1.25,4.3,1.25
2021-10-16 02:00:00 UTC+0000,6.49,3.25,12.2,3.25
2021-10-16 06:00:00 UTC+0000,32.0825,15.26,68.3325,15.26
2021-10-16 10:00:00 UTC+0000,13.55,8.575,25.35,8.575
2021-10-16 14:00:00 UTC+0000,19.84,21.25,34.98,21.25
2021-10-16 18:00:00 UTC+0000,8.25,8.6775,16.225,8.6775
2021-10-16 22:00:00 UTC+0000,1.43,0.725,2.575,0.725
2021-10-17 02:00:00 UTC+0000,4.03,2.43,6.49,2.43
2021-10-17 06:00:00 UTC+0000,16.75,9.87,32.0825,9.87
2021-10-17 10:00:00 UTC+0000,9.865,5.155,13.55,5.155
2021-10-17 14:00:00 UTC+0000,19.02,22.735,19.84,22.735
2021-10-17 18:00:00 UTC+0000,9.6075,10.205,8.25,10.205
2021-10-17 22:00:00 UTC+0000,3.25,4.3,1.43,2.0825
2021-10-18 02:00:00 UTC+0000,19.0775,12.2,4.03,23.5
2021-10-18 06:00:00 UTC+0000,43.22,68.3325,16.75,47.64
2021-10-18 10:00:00 UTC+0000,20.835,25.35,9.865,25.0
2021-10-18 14:00:00 UTC+0000,40.0,34.98,19.02,30.0
2021-10-18 18:00:00 UTC+0000,15.8675,16.225,9.6075,9.5175
2021-10-18 22:00:00 UTC+0000,3.48,3.25,3.25,5.76
2021-10-19 02:00:00 UTC+0000,12.43,19.0775,19.0775,16.6675
2021-10-19 06:00:00 UTC+0000,41.1975,43.22,43.22,50.8325
2021-10-19 10:00:00 UTC+0000,17.6275,20.835,20.835,19.53
2021-10-19 14:00:00 UTC+0000,34.035,40.0,40.0,40.08
2021-10-19 18:00:00 UTC+0000,10.475,15.8675,15.8675,12.1625
2021-10-19 22:00:00 UTC+0000,1.5,3.48,3.48,11.0
2021-10-20 02:00:00 UTC+0000,14.99,12.43,12.43,50.7175
2021-10-20 06:00:00 UTC+0000,35.595,41.1975,41.1975,265.09
2021-10-20 10:00:00 UTC+0000,11.8775,17.6275,17.6275,86.25
2021-10-20 14:00:00 UTC+0000,28.25,34.035,34.035,120.275
2021-10-20 18:00:00 UTC+0000,9.075,10.475,10.475,71.5625
2021-10-20 22:00:00 UTC+0000,1.38,1.5,1.5,9.75
2021-10-21 02:00:00 UTC+0000,12.585,14.99,14.99,36.665
2021-10-21 06:00:00 UTC+0000,31.0175,35.595,35.595,160.47
2021-10-21 10:00:00 UTC+0000,10.5,11.8775,11.8775,45.81
2021-10-21 14:00:00 UTC+0000,24.565,28.25,28.25,68.75
2021-10-21 18:00:00 UTC+0000,7.25,9.075,9.075,31.665
2021-10-21 22:00:00 UTC+0000,0.475,1.38,1.38,4.3
2021-10-22 02:00:00 UTC+0000,7.0,12.585,12.585,12.2
2021-10-22 06:00:00 UTC+0000,24.25,31.0175,31.0175,68.3325
2021-10-22 10:00:00 UTC+0000,8.675,10.5,10.5,25.35
2021-10-22 14:00:00 UTC+0000,20.835,24.565,24.565,34.98
2021-10-22 18:00:00 UTC+0000,5.25,7.25,7.25,16.225
2021-10-22 22:00:00 UTC+0000,0.75,2.575,0.475,2.575
2021-10-23 02:00:00 UTC+0000,4.58,6.49,7.0,6.49
2021-10-23 06:00:00 UTC+0000,18.25,32.0825,24.25,32.0825
2021-10-23 10:00:00 UTC+0000,6.7225,13.55,8.675,13.55
2021-10-23 14:00:00 UTC+0000,32.66,19.84,20.835,19.84
2021-10-23 18:00:00 UTC+0000,4.92,8.25,5.25,8.25
2021-10-23 22:00:00 UTC+0000,0.5275,1.43,0.75,1.43
2021-10-24 02:00:00 UTC+0000,2.875,4.03,4.58,4.03
2021-10-24 06:00:00 UTC+0000,13.005,16.75,18.25,16.75
2021-10-24 10:00:00 UTC+0000,5.1,9.865,6.7225,9.865
2021-10-24 14:00:00 UTC+0000,21.25,19.02,32.66,19.02
2021-10-24 18:00:00 UTC+0000,7.1225,9.6075,4.92,9.6075
2021-10-24 22:00:00 UTC+0000,0.6675,0.475,0.5275,3.25
2021-10-25 02:00:00 UTC+0000,17.35,7.0,2.875,19.0775
2021-10-25 06:00:00 UTC+0000,27.75,24.25,13.005,43.22
2021-10-25 10:00:00 UTC+0000,7.25,8.675,5.1,20.835
2021-10-25 14:00:00 UTC+0000,47.0575,20.835,21.25,40.0
2021-10-25 18:00:00 UTC+0000,23.6825,5.25,7.1225,15.8675
2021-10-25 22:00:00 UTC+0000,0.9,0.6675,0.6675,3.48
2021-10-26 02:00:00 UTC+0000,11.39,17.35,17.35,12.43
2021-10-26 06:00:00 UTC+0000,31.0575,27.75,27.75,41.1975
2021-10-26 10:00:00 UTC+0000,5.05,7.25,7.25,17.6275
2021-10-26 14:00:00 UTC+0000,36.2975,47.0575,47.0575,34.035
2021-10-26 18:00:00 UTC+0000,8.3425,23.6825,23.6825,10.475
2021-10-26 22:00:00 UTC+0000,0.53,0.9,0.9,1.5
2021-10-27 02:00:00 UTC+0000,7.06,11.39,11.39,14.99
2021-10-27 06:00:00 UTC+0000,40.0375,31.0575,31.0575,35.595
2021-10-27 10:00:00 UTC+0000,4.1275,5.05,5.05,11.8775
2021-10-27 14:00:00 UTC+0000,28.0,36.2975,36.2975,28.25
2021-10-27 18:00:00 UTC+0000,6.0,8.3425,8.3425,9.075
2021-10-27 22:00:00 UTC+0000,0.35,0.53,0.53,1.38
2021-10-28 02:00:00 UTC+0000,5.5,7.06,7.06,12.585
2021-10-28 06:00:00 UTC+0000,29.67,40.0375,40.0375,31.0175
2021-10-28 10:00:00 UTC+0000,3.05,4.1275,4.1275,10.5
2021-10-28 14:00:00 UTC+0000,21.0,28.0,28.0,24.565
2021-10-28 18:00:00 UTC+0000,4.6375,6.0,6.0,7.25
2021-10-28 22:00:00 UTC+0000,0.25,0.35,0.35,0.475
2021-10-29 02:00:00 UTC+0000,3.75,5.5,5.5,7.0
2021-10-29 06:00:00 UTC+0000,21.2,29.67,29.67,24.25
2021-10-29 10:00:00 UTC+0000,2.415,3.05,3.05,8.675
2021-10-29 14:00:00 UTC+0000,16.4,21.0,21.0,20.835
2021-10-29 18:00:00 UTC+0000,3.5,4.6375,4.6375,5.25
2021-10-29 22:00:00 UTC+0000,0.2475,0.75,0.25,0.75
2021-10-30 02:00:00 UTC+0000,2.375,4.58,3.75,4.58
2021-10-30 06:00:00 UTC+0000,15.21,18.25,21.2,18.25
2021-10-30 10:00:00 UTC+0000,1.845,6.7225,2.415,6.7225
2021-10-30 14:00:00 UTC+0000,12.625,32.66,16.4,32.66
2021-10-30 18:00:00 UTC+0000,2.4375,4.92,3.5,4.92
2021-10-30 22:00:00 UTC+0000,2.4,0.5275,0.2475,0.5275
2021-10-31 03:00:00 UTC+0000,3.36,2.875,2.375,2.875
2021-10-31 07:00:00 UTC+0000,10.665,13.005,15.21,13.005
2021-10-31 11:00:00 UTC+0000,1.925,5.1,1.845,5.1
2021-10-31 15:00:00 UTC+0000,9.75,21.25,12.625,21.25
2021-10-31 19:00:00 UTC+0000,2.3825,7.1225,2.4375,7.1225
2021-10-31 23:00:00 UTC+0000,2.43,0.25,2.4,0.6675
2021-11-01 03:00:00 UTC+0000,3.195,3.75,3.36,17.35
2021-11-01 07:00:00 UTC+0000,11.0,21.2,10.665,27.75
2021-11-01 11:00:00 UTC+0000,2.56,2.415,1.925,7.25
2021-11-01 15:00:00 UTC+0000,15.85,16.4,9.75,47.0575
2021-11-01 19:00:00 UTC+0000,3.1475,3.5,2.3825,23.6825
2021-11-01 23:00:00 UTC+0000,2.4,2.43,2.43,0.9
2021-11-02 03:00:00 UTC+0000,14.645,3.195,3.195,11.39
2021-11-02 07:00:00 UTC+0000,31.1125,11.0,11.0,31.0575
2021-11-02 11:00:00 UTC+0000,7.2375,2.56,2.56,5.05
2021-11-02 15:00:00 UTC+0000,37.6825,15.85,15.85,36.2975
2021-11-02 19:00:00 UTC+0000,9.2625,3.1475,3.1475,8.3425
2021-11-02 23:00:00 UTC+0000,1.5,2.4,2.4,0.53
2021-11-03 03:00:00 UTC+0000,9.085,14.645,14.645,7.06
2021-11-03 07:00:00 UTC+0000,24.375,31.1125,31.1125,40.0375
2021-11-03 11:00:00 UTC+0000,7.175,7.2375,7.2375,4.1275
2021-11-03 15:00:00 UTC+0000,44.645,37.6825,37.6825,28.0
2021-11-03 19:00:00 UTC+0000,5.875,9.2625,9.2625,6.0
2021-11-03 23:00:00 UTC+0000,0.89,1.5,1.5,0.35
2021-11-04 03:00:00 UTC+0000,6.4975,9.085,9.085,5.5
2021-11-04 07:00:00 UTC+0000,19.65,24.375,24.375,29.67
2021-11-04 11:00:00 UTC+0000,4.1975,7.175,7.175,3.05
2021-11-04 15:00:00 UTC+0000,27.2825,44.645,44.645,21.0
2021-11-04 19:00:00 UTC+0000,3.7525,5.875,5.875,4.6375
2021-11-04 23:00:00 UTC+0000,0.55,0.89,0.89,0.25
2021-11-05 03:00:00 UTC+0000,4.0,6.4975,6.4975,3.75
2021-11-05 07:00:00 UTC+0000,15.07,19.65,19.65,21.2
2021-11-05 11:00:00 UTC+0000,3.19,4.1975,4.1975,2.415
2021-11-05 15:00:00 UTC+0000,19.5825,27.2825,27.2825,16.4
2021-11-05 19:00:00 UTC+0000,2.73,3.7525,3.7525,3.5
2021-11-05 23:00:00 UTC+0000,0.44,0.2475,0.55,0.2475
2021-11-06 03:00:00 UTC+0000,2.32,2.375,4.0,2.375
2021-11-06 07:00:00 UTC+0000,9.585,15.21,15.07,15.21
2021-11-06 11:00:00 UTC+0000,2.0625,1.845,3.19,1.845
2021-11-06 15:00:00 UTC+0000,12.9425,12.625,19.5825,12.625
2021-11-06 19:00:00 UTC+0000,1.7525,2.4375,2.73,2.4375
2021-11-06 23:00:00 UTC+0000,0.63,2.4,0.44,2.4
2021-11-07 03:00:00 UTC+0000,1.925,3.36,2.32,3.36
2021-11-07 07:00:00 UTC+0000,7.475,10.665,9.585,10.665
2021-11-07 11:00:00 UTC+0000,2.475,1.925,2.0625,1.925
2021-11-07 15:00:00 UTC+0000,12.4175,9.75,12.9425,9.75
2021-11-07 19:00:00 UTC+0000,2.0,2.3825,1.7525,2.3825
2021-11-07 23:00:00 UTC+0000,0.5,0.55,0.63,2.43
2021-11-08 03:00:00 UTC+0000,13.9075,4.0,1.925,3.195
2021-11-08 07:00:00 UTC+0000,29.1675,15.07,7.475,11.0
2021-11-08 11:00:00 UTC+0000,19.975,3.19,2.475,2.56
2021-11-08 15:00:00 UTC+0000,35.0625,19.5825,12.4175,15.85
